term,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14
649,ἐφορμάω,0.000767093593051124,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00221260259890454,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.0016479813256181
650,ἡγεμών,3.81638603508022e-06,0.00148716064889974,0.000687147870936656,6.74864014900997e-06,0.00067637909645727,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
651,ᾗπερ,3.81638603508022e-06,5.92494282430175e-06,0.00137155810095325,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00047848709352363,0.00203268511333233,0.000832974768035834,4.1096791162546e-06
652,κατοικίζω,3.81638603508022e-06,0.00444963206105061,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00088367139128501,4.0156127021861e-06,0.00184317584338146,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
653,κέρκυραν,0.00343856381760728,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000424302710479434,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00032004765858203,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
654,κορινθίοις,0.0021028287053292,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00074167633538457,0.00158756313811482,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
655,μαντινῆς,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00117627781224031,4.0156127021861e-06,7.34333005331258e-06,0.00301351805258922,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
656,μεγαρέων,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.001356476669951,1.03898478718475e-06,2.80995172502936e-06,0.00300486540123556,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00116401626148091,5.51638919229029e-06,4.1096791162546e-06
657,μόλις,3.81638603508022e-06,5.92494282430175e-06,0.000824029916939974,6.74864014900997e-06,0.000260785181583371,0.000143307537976498,4.00115233187158e-06,5.85212841910603e-06,0.00120869942335802,0.00184317584338146,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
658,ναύτης,0.00191200940357519,5.92494282430175e-06,0.000276501732926702,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00221260259890454,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
659,νεωτερίζω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000564800296730902,0.00220463493486124,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00111224483329003,0.000295347409629484,5.51638919229029e-06,4.1096791162546e-06
660,νόσος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000156886702864897,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00181104132868593,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.00303953044495195,4.1096791162546e-06
661,οἰκοδομέω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00666558565653992,5.51638919229029e-06,4.1096791162546e-06
662,πανταχόθεν,3.81638603508022e-06,0.000598419225254476,0.00164532219295988,6.74864014900997e-06,0.000312734420942609,0.000424302710479434,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
663,παρακαλέω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.0016939086774015,1.03898478718475e-06,0.000424302710479434,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00237976031282282,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
664,πάτριος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000156886702864897,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00478050786470649,0.00111224483329003,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
665,πεδίον,3.81638603508022e-06,5.92494282430175e-06,0.00164532219295988,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.000874459977530432,0.00221207206610841,4.1096791162546e-06
666,πελοποννήσῳ,0.000194635687789091,5.92494282430175e-06,2.73764092006636e-06,0.00101904466250051,0.000260785181583371,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00127068426823163,5.79112567900949e-06,5.51638919229029e-06,0.00123701341399264
667,περιίστημι,3.81638603508022e-06,5.92494282430175e-06,0.000824029916939974,6.74864014900997e-06,0.000884176053894219,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
668,ὠφέλιμος,3.81638603508022e-06,5.92494282430175e-06,0.000687147870936656,6.74864014900997e-06,0.000936125293253456,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
669,ἆγις,3.81638603508022e-06,5.92494282430175e-06,0.000550265824933338,0.001356476669951,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.00166043314687938,0.0016479813256181
670,ἀέκων,0.000385454989543102,5.92494282430175e-06,0.00041338377893002,6.74864014900997e-06,0.00067637909645727,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000636926528465229,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
671,ἀπολιμπάνω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00161026069357663,7.34333005331258e-06,3.16878869883198e-06,0.0023222413972828,5.51638919229029e-06,0.00123701341399264
672,ἄπορος,3.81638603508022e-06,0.000598419225254476,0.00041338377893002,6.74864014900997e-06,0.000520531378379558,0.000424302710479434,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00116401626148091,5.51638919229029e-06,4.1096791162546e-06
673,αὐτόθι,3.81638603508022e-06,0.00178340779011483,0.000687147870936656,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.00180451970167408,5.85212841910603e-06,4.0156127021861e-06,0.000374509832718941,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000209593634928985
674,διαβάλλω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.00295325926300586,0.000204058768925451,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
675,ἔθνος,0.000194635687789091,0.00533837348469587,2.73764092006636e-06,6.74864014900997e-06,5.29882241464221e-05,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000405576882920796,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
676,εἰσβαίνω,0.00172119010182118,0.000302172084039389,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00117627781224031,0.00161026069357663,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
677,ἐκεῖθεν,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.00101904466250051,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00117627781224031,0.000606357518030101,7.34333005331258e-06,3.16878869883198e-06,0.000295347409629484,0.000281335848806805,0.00205894923724356
678,ἐκπίτνω,0.000767093593051124,0.00415338491983552,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000564800296730902,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
679,ἐλαύνω,3.81638603508022e-06,5.92494282430175e-06,0.000139619686923384,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00588200737270337,3.16878869883198e-06,0.00116401626148091,5.51638919229029e-06,0.000209593634928985
680,ἐνθάδε,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00114392225069041,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
681,ἐπίκουρος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.0030436367072035,1.03898478718475e-06,2.80995172502936e-06,0.00180451970167408,5.85212841910603e-06,4.0156127021861e-06,0.00147600934071583,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
682,θεραπεύω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000780277575175744,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000807138153139406,7.34333005331258e-06,3.16878869883198e-06,0.000874459977530432,5.51638919229029e-06,4.1096791162546e-06
683,ἰσχύω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000520531378379558,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00241338323401385,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
684,κακόω,3.81638603508022e-06,5.92494282430175e-06,0.000139619686923384,6.74864014900997e-06,0.000312734420942609,0.000564800296730902,4.00115233187158e-06,0.000591064970329709,0.000405576882920796,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00144249736980537
685,κατορθόω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00109197301133117,0.000143307537976498,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
686,μεταπέμπω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.0023687726923025,0.000312734420942609,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000795365963406828,5.79112567900949e-06,0.00110879422765035,4.1096791162546e-06
687,μηδ,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000884176053894219,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00184317584338146,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
688,μυτιληναίων,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000260785181583371,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00349733692793267
689,ναύπακτον,0.00114873219655915,5.92494282430175e-06,2.73764092006636e-06,0.000681612655050007,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00380973560083802,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.000295347409629484,5.51638919229029e-06,4.1096791162546e-06
690,ξένος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.0016939086774015,1.03898478718475e-06,2.80995172502936e-06,0.000404116385519029,5.85212841910603e-06,4.0156127021861e-06,0.00551484087003774,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
691,οἰκία,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00478050786470649,3.16878869883198e-06,0.00261179768123328,5.51638919229029e-06,4.1096791162546e-06
692,οὔπω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00361806704466968,0.00147600934071583,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
693,πάλλω,3.81638603508022e-06,0.00356089063740535,2.73764092006636e-06,0.000344180647599509,0.000416632899661083,2.80995172502936e-06,0.000204058768925451,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
694,περδίκκας,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.000591064970329709,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.00552190558148258,4.1096791162546e-06
695,πλαταιῶν,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.00140440446848692,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00290135396518375,0.00138461368726486,4.1096791162546e-06
696,προκαλέω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000312734420942609,2.80995172502936e-06,0.000604174002112608,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00206288144293962,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
697,προστάσσω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.000681612655050007,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00140948005846732,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00267540110468175
698,τελευταῖος,3.81638603508022e-06,5.92494282430175e-06,0.00041338377893002,6.74864014900997e-06,0.000208835942224134,0.00126728822798824,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000953805398348427,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
699,τισσαφέρνης,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00452475670699632
700,τισσαφέρνους,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000424302710479434,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00390830483955813
701,τοσόσδε,3.81638603508022e-06,0.00267214921376009,2.73764092006636e-06,0.000681612655050007,0.000572480617738795,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
702,τύραννος,3.81638603508022e-06,0.00207965493132991,2.73764092006636e-06,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00221034234604709,3.16878869883198e-06,5.79112567900949e-06,0.00138461368726486,4.1096791162546e-06
703,φοῖνιξ,0.000767093593051124,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.0037028208837454
704,φόρος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.002706204699753,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00100791878824871,7.34333005331258e-06,0.00142912370317322,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
705,χῖοι,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.002031340684852,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.000281335848806805,0.00308636901630721
706,χῖον,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00452475670699632
707,ἀγωνίζομαι,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000988074532612694,0.000283805124227966,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
708,ἀδεής,0.000194635687789091,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000728328335816507,2.80995172502936e-06,0.000204058768925451,5.85212841910603e-06,4.0156127021861e-06,0.00184317584338146,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
709,αἰτέω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00046858213902032,0.000986293055485307,0.000404116385519029,0.00088367139128501,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
710,ἄνεμος,0.0021028287053292,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00290135396518375,5.51638919229029e-06,4.1096791162546e-06
711,ἄποικος,3.81638603508022e-06,0.00622711490834113,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
712,γράφω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000986293055485307,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00221034234604709,3.16878869883198e-06,5.79112567900949e-06,0.00221207206610841,4.1096791162546e-06
713,δημοκρατία,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000416632899661083,0.00182927857299412,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
714,διότι,3.81638603508022e-06,5.92494282430175e-06,0.000139619686923384,6.74864014900997e-06,0.000780277575175744,0.000424302710479434,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00032004765858203,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
715,ἐνιαυτός,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.001356476669951,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00120869942335802,7.34333005331258e-06,0.000795365963406828,5.79112567900949e-06,0.00166043314687938,4.1096791162546e-06
716,ἐπέξειμι,3.81638603508022e-06,5.92494282430175e-06,0.00137155810095325,6.74864014900997e-06,1.03898478718475e-06,0.00112679064173677,0.000204058768925451,0.000591064970329709,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
717,θαυμάζω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000884176053894219,2.80995172502936e-06,0.000804231618706187,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
718,ἰδιώτης,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000988074532612694,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00074167633538457,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
719,κόσμος,0.000767093593051124,5.92494282430175e-06,0.00109779400894661,6.74864014900997e-06,0.000156886702864897,0.000845795469233838,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
720,λείπω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00067637909645727,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00161026069357663,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
721,λέσβιος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.002031340684852,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00308636901630721
722,μέγεθος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,0.000298458549374407,0.00221260259890454,7.34333005331258e-06,3.16878869883198e-06,0.00145357254543138,5.51638919229029e-06,4.1096791162546e-06
723,ὄμνυμι,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.000344180647599509,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00317195748753082,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
724,ὅπη,3.81638603508022e-06,5.92494282430175e-06,0.000687147870936656,6.74864014900997e-06,1.03898478718475e-06,0.00112679064173677,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00127068426823163,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
725,ὁπόσος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000208835942224134,0.000845795469233838,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00174600257305642,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
726,πειραιᾶ,0.00133955149831316,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000845795469233838,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00074167633538457,3.16878869883198e-06,0.00174312882938186,5.51638919229029e-06,4.1096791162546e-06
727,πολιτεία,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000364683660301846,0.00112679064173677,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00147600934071583,0.00032004765858203,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
728,πόνος,3.81638603508022e-06,5.92494282430175e-06,0.000550265824933338,6.74864014900997e-06,0.000832226814534982,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000204796247811491,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
729,προθυμία,3.81638603508022e-06,5.92494282430175e-06,0.000139619686923384,6.74864014900997e-06,0.000624429857098032,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000807138153139406,7.34333005331258e-06,0.000161608223640431,5.79112567900949e-06,5.51638919229029e-06,0.000620561546554445
730,στασιάζω,3.81638603508022e-06,0.00178340779011483,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.00180451970167408,5.85212841910603e-06,0.00120869942335802,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
731,συλλέγω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.000344180647599509,1.03898478718475e-06,0.00126728822798824,4.00115233187158e-06,0.00117627781224031,0.000606357518030101,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000826045502367175
732,συρακοσίους,3.81638603508022e-06,0.00178340779011483,0.000960911962943293,6.74864014900997e-06,0.000364683660301846,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.000295347409629484,5.51638919229029e-06,4.1096791162546e-06
733,συρακούσας,0.00114873219655915,0.00385713777862044,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000415077590741715
734,σώφρων,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00109197301133117,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
735,ταὐτός,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.000681612655050007,0.000572480617738795,0.000424302710479434,0.000204058768925451,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000636926528465229,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
736,ὑπόλοιπος,3.81638603508022e-06,5.92494282430175e-06,0.000960911962943293,6.74864014900997e-06,0.000572480617738795,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.000874459977530432,5.51638919229029e-06,4.1096791162546e-06
