urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2.48.2,ἐς δὲ τὴν Ἀθηναίων πόλιν ἐξαπιναίως ἐσέπεσε, καὶ τὸ πρῶτον ἐν τῷ Πειραιεῖ ἥψατο τῶν ἀνθρώπων, ὥστε καὶ ἐλέχθη ὑπ᾽ αὐτῶν ὡς οἱ Πελοποννήσιοι φάρμακα ἐσβεβλήκοιεν ἐς τὰ φρέατα: κρῆναι γὰρ οὔπω ἦσαν αὐτόθι. ὕστερον δὲ καὶ ἐς τὴν ἄνω πόλιν ἀφίκετο, καὶ ἔθνῃσκον πολλῷ μᾶλλον ἤδη.
,Percent known
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2.11.3,[οὔκουν](http://www.perseus.tufts.edu/hopper/morph?l=οὔκουν&la=greek#lexicon) [χρή,](http://www.perseus.tufts.edu/hopper/morph?l=χρή,&la=greek#lexicon) **εἴ** **τῳ** **καὶ** **δοκοῦμεν** **πλήθει** **ἐπιέναι** **καὶ** [ἀσφάλεια](http://www.perseus.tufts.edu/hopper/morph?l=ἀσφάλεια&la=greek#lexicon) **πολλὴ** **εἶναι** **μὴ** **ἂν** [ἐλθεῖν](http://www.perseus.tufts.edu/hopper/morph?l=ἐλθεῖν&la=greek#lexicon) **τοὺς** [ἐναντίους](http://www.perseus.tufts.edu/hopper/morph?l=ἐναντίους&la=greek#lexicon) **ἡμῖν** **διὰ** [μάχης,](http://www.perseus.tufts.edu/hopper/morph?l=μάχης,&la=greek#lexicon) **τούτων** [ἕνεκα](http://www.perseus.tufts.edu/hopper/morph?l=ἕνεκα&la=greek#lexicon) [ἀμελέστερόν](http://www.perseus.tufts.edu/hopper/morph?l=ἀμελέστερόν&la=greek#lexicon) **τι** **παρεσκευασμένους** [χωρεῖν,](http://www.perseus.tufts.edu/hopper/morph?l=χωρεῖν,&la=greek#lexicon) **ἀλλὰ** **καὶ** **πόλεως** **ἑκάστης** [ἡγεμόνα](http://www.perseus.tufts.edu/hopper/morph?l=ἡγεμόνα&la=greek#lexicon) **καὶ** [στρατιώτην](http://www.perseus.tufts.edu/hopper/morph?l=στρατιώτην&la=greek#lexicon) **τὸ** **καθ᾽** **αὑτὸν** **αἰεὶ** [προσδέχεσθαι](http://www.perseus.tufts.edu/hopper/morph?l=προσδέχεσθαι&la=greek#lexicon) **ἐς** [κίνδυνόν](http://www.perseus.tufts.edu/hopper/morph?l=κίνδυνόν&la=greek#lexicon) **τινα** [ἥξειν.](http://www.perseus.tufts.edu/hopper/morph?l=ἥξειν.&la=greek#lexicon),66.6666666666667
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2.13.2,[παρῄνει](http://www.perseus.tufts.edu/hopper/morph?l=παρῄνει&la=greek#lexicon) **δὲ** **καὶ** **περὶ** **τῶν** **παρόντων** **ἅπερ** **καὶ** **πρότερον,** **παρασκευάζεσθαί** **τε** **ἐς** **τὸν** **πόλεμον** **καὶ** **τὰ** **ἐκ** **τῶν** [ἀγρῶν](http://www.perseus.tufts.edu/hopper/morph?l=ἀγρῶν&la=greek#lexicon) [ἐσκομίζεσθαι,](http://www.perseus.tufts.edu/hopper/morph?l=ἐσκομίζεσθαι,&la=greek#lexicon) **ἔς** **τε** [μάχην](http://www.perseus.tufts.edu/hopper/morph?l=μάχην&la=greek#lexicon) **μὴ** [ἐπεξιέναι,](http://www.perseus.tufts.edu/hopper/morph?l=ἐπεξιέναι,&la=greek#lexicon) **ἀλλὰ** **τὴν** **πόλιν** [ἐσελθόντας](http://www.perseus.tufts.edu/hopper/morph?l=ἐσελθόντας&la=greek#lexicon) [φυλάσσειν,](http://www.perseus.tufts.edu/hopper/morph?l=φυλάσσειν,&la=greek#lexicon) **καὶ** **τὸ** [ναυτικόν,](http://www.perseus.tufts.edu/hopper/morph?l=ναυτικόν,&la=greek#lexicon) [ᾗπερ](http://www.perseus.tufts.edu/hopper/morph?l=ᾗπερ&la=greek#lexicon) **ἰσχύουσιν,** [ἐξαρτύεσθαι,](http://www.perseus.tufts.edu/hopper/morph?l=ἐξαρτύεσθαι,&la=greek#lexicon) **τά** **τε** **τῶν** [ξυμμάχων](http://www.perseus.tufts.edu/hopper/morph?l=ξυμμάχων&la=greek#lexicon) **διὰ** **χειρὸς** **ἔχειν,** **λέγων** **τὴν** [ἰσχὺν](http://www.perseus.tufts.edu/hopper/morph?l=ἰσχὺν&la=greek#lexicon) **αὐτοῖς** **ἀπὸ** **τούτων** **εἶναι** **τῶν** **χρημάτων** **τῆς** [προσόδου,](http://www.perseus.tufts.edu/hopper/morph?l=προσόδου,&la=greek#lexicon) **τὰ** **δὲ** **πολλὰ** **τοῦ** **πολέμου** **γνώμῃ** **καὶ** **χρημάτων** **περιουσίᾳ** [κρατεῖσθαι.](http://www.perseus.tufts.edu/hopper/morph?l=κρατεῖσθαι.&la=greek#lexicon),78.125
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2.53.1,**πρῶτόν** **τε** **ἦρξε** **καὶ** **ἐς** **τἆλλα** **τῇ** **πόλει** **ἐπὶ** **πλέον** [ἀνομίας](http://www.perseus.tufts.edu/hopper/morph?l=ἀνομίας&la=greek#lexicon) **τὸ** **νόσημα.** [ῥᾷον](http://www.perseus.tufts.edu/hopper/morph?l=ῥᾷον&la=greek#lexicon) **γὰρ** [ἐτόλμα](http://www.perseus.tufts.edu/hopper/morph?l=ἐτόλμα&la=greek#lexicon) **τις** **ἃ** **πρότερον** [ἀπεκρύπτετο](http://www.perseus.tufts.edu/hopper/morph?l=ἀπεκρύπτετο&la=greek#lexicon) **μὴ** **καθ᾽** [ἡδονὴν](http://www.perseus.tufts.edu/hopper/morph?l=ἡδονὴν&la=greek#lexicon) **ποιεῖν,** [ἀγχίστροφον](http://www.perseus.tufts.edu/hopper/morph?l=ἀγχίστροφον&la=greek#lexicon) **τὴν** **μεταβολὴν** **ὁρῶντες** **τῶν** **τε** [εὐδαιμόνων](http://www.perseus.tufts.edu/hopper/morph?l=εὐδαιμόνων&la=greek#lexicon) **καὶ** [αἰφνιδίως](http://www.perseus.tufts.edu/hopper/morph?l=αἰφνιδίως&la=greek#lexicon) **θνῃσκόντων** **καὶ** **τῶν** **οὐδὲν** **πρότερον** [κεκτημένων,](http://www.perseus.tufts.edu/hopper/morph?l=κεκτημένων,&la=greek#lexicon) **εὐθὺς** **δὲ** **τἀκείνων** **ἐχόντων.**,79.0697674418605
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.22.8,[παρανῖσχον](http://www.perseus.tufts.edu/hopper/morph?l=παρανῖσχον&la=greek#lexicon) **δὲ** **καὶ** **οἱ** **ἐκ** **τῆς** **πόλεως** [Πλαταιῆς](http://www.perseus.tufts.edu/hopper/morph?l=Πλαταιῆς&la=greek#lexicon) **ἀπὸ** **τοῦ** [τείχους](http://www.perseus.tufts.edu/hopper/morph?l=τείχους&la=greek#lexicon) [φρυκτοὺς](http://www.perseus.tufts.edu/hopper/morph?l=φρυκτοὺς&la=greek#lexicon) **πολλοὺς** **πρότερον** **παρεσκευασμένους** **ἐς** **αὐτὸ** **τοῦτο,** [ὅπως](http://www.perseus.tufts.edu/hopper/morph?l=ὅπως&la=greek#lexicon) [ἀσαφῆ](http://www.perseus.tufts.edu/hopper/morph?l=ἀσαφῆ&la=greek#lexicon) **τὰ** [σημεῖα](http://www.perseus.tufts.edu/hopper/morph?l=σημεῖα&la=greek#lexicon) **τῆς** [φρυκτωρίας](http://www.perseus.tufts.edu/hopper/morph?l=φρυκτωρίας&la=greek#lexicon) **τοῖς** [πολεμίοις](http://www.perseus.tufts.edu/hopper/morph?l=πολεμίοις&la=greek#lexicon) **ᾖ** **καὶ** **μὴ** [βοηθοῖεν,](http://www.perseus.tufts.edu/hopper/morph?l=βοηθοῖεν,&la=greek#lexicon) **ἄλλο** **τι** **νομίσαντες** **τὸ** **γιγνόμενον** **εἶναι** **ἢ** **τὸ** **ὄν,** [πρὶν](http://www.perseus.tufts.edu/hopper/morph?l=πρὶν&la=greek#lexicon) **σφῶν** **οἱ** [ἄνδρες](http://www.perseus.tufts.edu/hopper/morph?l=ἄνδρες&la=greek#lexicon) **οἱ** [ἐξιόντες](http://www.perseus.tufts.edu/hopper/morph?l=ἐξιόντες&la=greek#lexicon) **διαφύγοιεν** **καὶ** **τοῦ** [ἀσφαλοῦς](http://www.perseus.tufts.edu/hopper/morph?l=ἀσφαλοῦς&la=greek#lexicon) [ἀντιλάβοιντο.](http://www.perseus.tufts.edu/hopper/morph?l=ἀντιλάβοιντο.&la=greek#lexicon),70
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:7.5.3,**καὶ** [νικηθέντων](http://www.perseus.tufts.edu/hopper/morph?l=νικηθέντων&la=greek#lexicon) **τῶν** [Συρακοσίων](http://www.perseus.tufts.edu/hopper/morph?l=Συρακοσίων&la=greek#lexicon) **καὶ** **τῶν** [ξυμμάχων](http://www.perseus.tufts.edu/hopper/morph?l=ξυμμάχων&la=greek#lexicon) **καὶ** [νεκροὺς](http://www.perseus.tufts.edu/hopper/morph?l=νεκροὺς&la=greek#lexicon) [ὑποσπόνδους](http://www.perseus.tufts.edu/hopper/morph?l=ὑποσπόνδους&la=greek#lexicon) [ἀνελομένων](http://www.perseus.tufts.edu/hopper/morph?l=ἀνελομένων&la=greek#lexicon) **καὶ** **τῶν** **Ἀθηναίων** [τροπαῖον](http://www.perseus.tufts.edu/hopper/morph?l=τροπαῖον&la=greek#lexicon) **στησάντων,** **ὁ** [Γύλιππος](http://www.perseus.tufts.edu/hopper/morph?l=Γύλιππος&la=greek#lexicon) [ξυγκαλέσας](http://www.perseus.tufts.edu/hopper/morph?l=ξυγκαλέσας&la=greek#lexicon) **τὸ** [στράτευμα](http://www.perseus.tufts.edu/hopper/morph?l=στράτευμα&la=greek#lexicon) **οὐκ** [ἔφη](http://www.perseus.tufts.edu/hopper/morph?l=ἔφη&la=greek#lexicon) **τὸ** [ἁμάρτημα](http://www.perseus.tufts.edu/hopper/morph?l=ἁμάρτημα&la=greek#lexicon) **ἐκείνων,** **ἀλλ᾽** **ἑαυτοῦ** **γενέσθαι:** **τῆς** **γὰρ** [ἵππου](http://www.perseus.tufts.edu/hopper/morph?l=ἵππου&la=greek#lexicon) **καὶ** **τῶν** [ἀκοντιστῶν](http://www.perseus.tufts.edu/hopper/morph?l=ἀκοντιστῶν&la=greek#lexicon) **τὴν** [ὠφελίαν](http://www.perseus.tufts.edu/hopper/morph?l=ὠφελίαν&la=greek#lexicon) **τῇ** [τάξει](http://www.perseus.tufts.edu/hopper/morph?l=τάξει&la=greek#lexicon) **ἐντὸς** [λίαν](http://www.perseus.tufts.edu/hopper/morph?l=λίαν&la=greek#lexicon) **τῶν** [τειχῶν](http://www.perseus.tufts.edu/hopper/morph?l=τειχῶν&la=greek#lexicon) **ποιήσας** **ἀφελέσθαι:** **νῦν** **οὖν** **αὖθις** [ἐπάξειν.](http://www.perseus.tufts.edu/hopper/morph?l=ἐπάξειν.&la=greek#lexicon),61.2244897959184
