identifier,nz_company_canterbury_exploration_fracking_gas_oil,earthquake_canterbury_talks_commission_speaks_economic_earthquakes,christchurch_earthquake_high_house_party_including_damaged,mayor_christchurch_bob_parker_architect_river_writer,quake_christchurch_earthquake_talks_experience_feb_nz,christchurch_earthquake_city_talks_business_recovery_earthquakes,earthquake_earthquakes_talks_canterbury_university_community_lessons,nz_christchurch_civil_earthquake_national_defence_approach,earthquake_buildings_christchurch_city_building_heritage_notes,christchurch_earthquake_feb_talks_includes_sep_dunedin,christchurch_earthquake_city_people_residents_describes_quake,insurance_christchurch_earthquakes_rebuilding_executive_companies_nz
INNZ-30208,0.000375657400450789,0.000375657400450789,0.113072877535687,0.000375657400450789,0.000375657400450789,0.000375657400450789,0.000375657400450789,0.113072877535687,0.770473328324568,0.000375657400450789,0.000375657400450789,0.000375657400450789
INNZ-30220,0.0503952569169961,0.24802371541502,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.346837944664032,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.346837944664032
INNZ-30303,0.00276243093922652,0.00276243093922652,0.417127071823204,0.00276243093922652,0.00276243093922652,0.55524861878453,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652
INNZ-30325,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.220394736842105,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.604166666666667,0.165570175438597
INNZ-30333,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.0348837209302326,0.240082079343365,0.718878248974008,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776
INNZ-30355,0.062807881773399,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.247536945812808,0.124384236453202,0.00123152709359606,0.00123152709359606,0.555418719211823,0.00123152709359606
INNZ-30358,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.658991228070176,0.330043859649123,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018
INNZ-30370,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.257709251101322,0.000734214390602056,0.331130690161527,0.404552129221733
INNZ-30384,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.491830065359477,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.491830065359477,0.00163398692810458
INNZ-30400,0.000825082508250825,0.124587458745875,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.28960396039604,0.000825082508250825,0.000825082508250825,0.372112211221122,0.207095709570957
INNZ-30416,0.000860585197934596,0.0438898450946644,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.0869191049913942,0.000860585197934596,0.216006884681583,0.646299483648881
INNZ-30439,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.323717948717949,0.644230769230769,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821
INNZ-30440,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.198162729658793,0.0669291338582677,0.00131233595800525,0.00131233595800525,0.723097112860892,0.00131233595800525
INNZ-30446,0.0907473309608541,0.00177935943060498,0.0907473309608541,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.0907473309608541,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.713523131672598,0.00177935943060498
INNZ-30460,0.149209486166008,0.000988142292490119,0.000988142292490119,0.0503952569169961,0.000988142292490119,0.000988142292490119,0.24802371541502,0.000988142292490119,0.000988142292490119,0.544466403162055,0.000988142292490119,0.000988142292490119
INNZ-30461,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.12378640776699,0.00242718446601942,0.245145631067961,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.609223300970874,0.00242718446601942
INNZ-30505,0.0374449339207048,0.000734214390602056,0.0374449339207048,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.441262848751836,0.477973568281938,0.000734214390602056
INNZ-30542,0.00116009280742459,0.00116009280742459,0.175174013921114,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.291183294663573,0.523201856148492
INNZ-30545,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.624740124740125,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.364864864864865,0.00103950103950104
INNZ-30550,0.000473484848484849,0.355587121212121,0.000473484848484849,0.000473484848484849,0.000473484848484849,0.000473484848484849,0.000473484848484849,0.331912878787879,0.000473484848484849,0.000473484848484849,0.166193181818182,0.142518939393939
INNZ-30559,0.000792393026941363,0.000792393026941363,0.198890649762282,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.515847860538827,0.119651347068146,0.159270998415214,0.000792393026941363
INNZ-30582,0.000432525951557093,0.0220588235294118,0.0436851211072664,0.000432525951557093,0.000432525951557093,0.000432525951557093,0.000432525951557093,0.000432525951557093,0.303200692041522,0.000432525951557093,0.000432525951557093,0.627595155709343
INNZ-30585,0.000551876379690949,0.000551876379690949,0.248896247240618,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.745584988962472,0.000551876379690949,0.000551876379690949,0.000551876379690949
INNZ-30768,0.000988142292490119,0.396245059288538,0.000988142292490119,0.198616600790514,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.396245059288538,0.000988142292490119,0.000988142292490119
INNZ-30801,0.000792393026941363,0.000792393026941363,0.357369255150555,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.159270998415214,0.119651347068146,0.357369255150555,0.000792393026941363,0.000792393026941363
INNZ-31054,0.117169373549884,0.00116009280742459,0.291183294663573,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.175174013921114,0.00116009280742459,0.00116009280742459,0.407192575406032,0.00116009280742459,0.00116009280742459
INNZ-31393,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.595899470899471,0.000661375661375661,0.397486772486772,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661
INNZ-31401,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.562830687830688,0.000661375661375661,0.430555555555556,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661
INNZ-31412,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.128681177976953,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.864916773367478,0.000640204865556978,0.000640204865556978,0.000640204865556978
INNZ-31415,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.314330543933054,0.314330543933054,0.000523012552301255,0.000523012552301255,0.157426778242678,0.209728033472803,0.000523012552301255
INNZ-31449,0.000332005312084993,0.000332005312084993,0.000332005312084993,0.0667330677290837,0.000332005312084993,0.166334661354582,0.631142098273572,0.000332005312084993,0.116533864541833,0.0169322709163347,0.000332005312084993,0.000332005312084993
INNZ-31469,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.0306859205776173,0.000601684717208183,0.000601684717208183,0.361612515042118,0.000601684717208183,0.602286401925391,0.000601684717208183,0.000601684717208183,0.000601684717208183
INNZ-31496,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.062807881773399,0.555418719211823,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.370689655172414
INNZ-31517,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
INNZ-31525,0.0404120443740095,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.951664025356577,0.000792393026941363
INNZ-31658,0.000473484848484849,0.000473484848484849,0.0951704545454545,0.118844696969697,0.000473484848484849,0.142518939393939,0.000473484848484849,0.000473484848484849,0.379261363636364,0.118844696969697,0.142518939393939,0.000473484848484849
INNZ-31765,0.000860585197934596,0.000860585197934596,0.259036144578313,0.000860585197934596,0.216006884681583,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.517211703958692,0.000860585197934596
INNZ-31928,0.259036144578313,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.689328743545611,0.000860585197934596,0.0438898450946644,0.000860585197934596,0.000860585197934596,0.000860585197934596
INNZ-31963,0.163461538461538,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.80448717948718,0.00320512820512821
INNZ-31970,0.11038961038961,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.867965367965368,0.00216450216450216
INNZ-32129,0.0833333333333333,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.900326797385621,0.00163398692810458,0.00163398692810458
INNZ-32219,0.0573212258796822,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.937003405221339
INNZ-32297,0.00151057401812689,0.0770392749244713,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.90785498489426,0.00151057401812689
INNZ-32348,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.189265536723164,0.189265536723164,0.000941619585687382,0.000941619585687382,0.283427495291902,0.000941619585687382,0.330508474576271,0.000941619585687382,0.000941619585687382
INNZ-32383,0.000523012552301255,0.000523012552301255,0.183577405857741,0.000523012552301255,0.000523012552301255,0.0528242677824268,0.000523012552301255,0.000523012552301255,0.758891213389121,0.000523012552301255,0.000523012552301255,0.000523012552301255
INNZ-32782,0.00109649122807018,0.549342105263158,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.055921052631579,0.165570175438597,0.00109649122807018,0.00109649122807018,0.220394736842105,0.00109649122807018,0.00109649122807018
INNZ-32806,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.572765072765073,0.00103950103950104,0.416839916839917,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104
INNZ-32841,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.973300970873786,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
INNZ-33077,0.000899280575539568,0.000899280575539568,0.405575539568345,0.000899280575539568,0.000899280575539568,0.27068345323741,0.315647482014388,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568
INNZ-33083,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.640845070422535,0.000640204865556978,0.000640204865556978,0.160691421254802,0.19270166453265,0.000640204865556978
INNZ-33089,0.00177935943060498,0.0907473309608541,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.802491103202847,0.00177935943060498,0.0907473309608541,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
INNZ-33214,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.96474358974359,0.00320512820512821,0.00320512820512821,0.00320512820512821
INNZ-33216,0.000432525951557093,0.238321799307958,0.000432525951557093,0.000432525951557093,0.000432525951557093,0.000432525951557093,0.130190311418685,0.130190311418685,0.281574394463668,0.216695501730104,0.000432525951557093,0.000432525951557093
INNZ-33219,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.693370165745856,0.140883977900553,0.140883977900553,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652
INNZ-33265,0.000567536889897843,0.284335981838819,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.114074914869466,0.568104426787741,0.000567536889897843,0.02894438138479,0.000567536889897843
INNZ-33267,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.976190476190476,0.00216450216450216,0.00216450216450216,0.00216450216450216
INNZ-33351,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
INNZ-33436,0.00058411214953271,0.00058411214953271,0.351051401869159,0.175817757009346,0.00058411214953271,0.00058411214953271,0.00058411214953271,0.00058411214953271,0.40946261682243,0.00058411214953271,0.00058411214953271,0.0589953271028037
INNZ-33472,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.283427495291902,0.000941619585687382,0.236346516007533,0.471751412429379,0.000941619585687382
INNZ-33481,0.000988142292490119,0.000988142292490119,0.0503952569169961,0.099802371541502,0.000988142292490119,0.840909090909091,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119
INNZ-33484,0.175174013921114,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.291183294663573,0.00116009280742459,0.00116009280742459,0.465197215777262,0.00116009280742459,0.00116009280742459,0.0591647331786543
INNZ-33494,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.655228758169935,0.32843137254902,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
INNZ-33502,0.000537056928034372,0.45703544575725,0.0542427497314715,0.000537056928034372,0.000537056928034372,0.483888292158969,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372
INNZ-33526,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.993757094211124
INNZ-34063,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
INNZ-34066,0.00471698113207547,0.240566037735849,0.00471698113207547,0.00471698113207547,0.712264150943396,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547
INNZ-34196,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.973300970873786,0.00242718446601942,0.00242718446601942
INNZ-34206,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.24802371541502,0.000988142292490119,0.000988142292490119,0.346837944664032,0.396245059288538,0.000988142292490119,0.000988142292490119
INNZ-34381,0.000601684717208183,0.0607701564380265,0.241275571600481,0.000601684717208183,0.000601684717208183,0.662454873646209,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.0306859205776173,0.000601684717208183,0.000601684717208183
INNZ-34494,0.000473484848484849,0.000473484848484849,0.000473484848484849,0.0714962121212121,0.118844696969697,0.331912878787879,0.000473484848484849,0.0951704545454545,0.000473484848484849,0.0241477272727273,0.000473484848484849,0.355587121212121
INNZ-34897,0.000860585197934596,0.000860585197934596,0.129948364888124,0.129948364888124,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.0869191049913942,0.000860585197934596,0.000860585197934596,0.646299483648881
INNZ-35202,0.000551876379690949,0.276490066225166,0.000551876379690949,0.304083885209713,0.110927152317881,0.000551876379690949,0.000551876379690949,0.0833333333333333,0.000551876379690949,0.0557395143487859,0.166114790286976,0.000551876379690949
INNZ-35350,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.572408536585366,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.419969512195122,0.00076219512195122
INNZ-35426,0.000683994528043776,0.000683994528043776,0.0348837209302326,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.0348837209302326,0.000683994528043776,0.171682626538988,0.445280437756498,0.308481532147743,0.000683994528043776
INNZ-36407,0.000825082508250825,0.000825082508250825,0.330858085808581,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.0833333333333333,0.000825082508250825,0.000825082508250825,0.578382838283828,0.000825082508250825
INNZ-36428,0.000452079566003617,0.000452079566003617,0.000452079566003617,0.000452079566003617,0.520343580470163,0.000452079566003617,0.18128390596745,0.18128390596745,0.113471971066908,0.000452079566003617,0.000452079566003617,0.000452079566003617
INNZ-36461,0.000734214390602056,0.000734214390602056,0.477973568281938,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.257709251101322,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.257709251101322,0.000734214390602056
INNZ-36906,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.0770392749244713,0.00151057401812689,0.303625377643505,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.605740181268882,0.00151057401812689
INNZ-36973,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.689328743545611,0.216006884681583,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.0869191049913942
INNZ-37804,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.990924092409241,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825
INNZ-37831,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.153201219512195,0.381859756097561,0.419969512195122,0.00076219512195122,0.0388719512195122
INNZ-37856,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.990924092409241,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825
INNZ-38320,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.165841584158416,0.0833333333333333,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.165841584158416,0.578382838283828
INNZ-38734,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.676715176715177,0.00103950103950104,0.260914760914761,0.00103950103950104,0.053014553014553,0.00103950103950104,0.00103950103950104
INNZ-38863,0.00163398692810458,0.00163398692810458,0.32843137254902,0.00163398692810458,0.00163398692810458,0.0833333333333333,0.573529411764706,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
INNZ-38864,0.00163398692810458,0.00163398692810458,0.410130718954248,0.00163398692810458,0.0833333333333333,0.00163398692810458,0.491830065359477,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
INNZ-38866,0.000284738041002278,0.000284738041002278,0.299259681093394,0.000284738041002278,0.0572323462414579,0.441628701594533,0.128416856492027,0.000284738041002278,0.000284738041002278,0.0287585421412301,0.042995444191344,0.000284738041002278
INNZ-38911,0.00151057401812689,0.379154078549849,0.00151057401812689,0.00151057401812689,0.605740181268882,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689
INNZ-40213,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.314814814814815,0.623456790123457,0.00617283950617284
INNZ-40285,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.616995073891626,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.370689655172414,0.00123152709359606,0.00123152709359606
INNZ-40502,0.000406173842404549,0.0410235580828595,0.020714865962632,0.000406173842404549,0.000406173842404549,0.000406173842404549,0.000406173842404549,0.000406173842404549,0.83306255077173,0.101949634443542,0.000406173842404549,0.000406173842404549
INNZ-40810,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.740147783251232,0.247536945812808,0.00123152709359606,0.00123152709359606,0.00123152709359606
INNZ-40818,0.000362056480811007,0.0184648805213613,0.0908761766835626,0.000362056480811007,0.000362056480811007,0.000362056480811007,0.47103548153512,0.000362056480811007,0.217595944967415,0.000362056480811007,0.145184648805214,0.054670528602462
INNZ-40925,0.00617283950617284,0.00617283950617284,0.623456790123457,0.00617283950617284,0.314814814814815,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
INNZ-41222,0.000567536889897843,0.170828603859251,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.823496027241771,0.000567536889897843
INNZ-41247,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.172977624784854,0.000860585197934596,0.388123924268503,0.000860585197934596,0.000860585197934596,0.431153184165232,0.000860585197934596,0.000860585197934596
INNZ-41253,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.370689655172414,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.616995073891626,0.00123152709359606
INNZ-41264,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.969613259668508,0.00276243093922652
INNZ-41411,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.199304174950298,0.472664015904573,0.000497017892644135,0.149602385685885,0.174453280318091,0.000497017892644135
INNZ-41445,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.314814814814815,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.623456790123457,0.00617283950617284,0.00617283950617284,0.00617283950617284
INNZ-41482,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.537128712871287,0.0833333333333333,0.0420792079207921,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.330858085808581,0.000825082508250825
INNZ-41638,0.00140449438202247,0.703651685393258,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.14185393258427,0.14185393258427
INNZ-41650,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.282303370786517,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.703651685393259,0.00140449438202247
INNZ-41665,0.00058411214953271,0.00058411214953271,0.351051401869159,0.00058411214953271,0.234228971962617,0.00058411214953271,0.00058411214953271,0.00058411214953271,0.00058411214953271,0.380257009345794,0.0297897196261682,0.00058411214953271
INNZ-42279,0.00140449438202247,0.00140449438202247,0.282303370786517,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.282303370786517,0.00140449438202247,0.422752808988764
INNZ-42599,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.993757094211124,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843
INNZ-42601,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.993757094211124,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843
INNZ-42613,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.995439469320066
INNZ-42614,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.995439469320066
INNZ-42745,0.00892857142857143,0.00892857142857143,0.455357142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.455357142857143
INNZ-42792,0.00076219512195122,0.00076219512195122,0.153201219512195,0.00076219512195122,0.00076219512195122,0.115091463414634,0.00076219512195122,0.00076219512195122,0.72484756097561,0.00076219512195122,0.00076219512195122,0.00076219512195122
INNZ-42810,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.248349834983498,0.743399339933993,0.000825082508250825,0.000825082508250825
INNZ-42879,0.000640204865556978,0.000640204865556978,0.224711907810499,0.000640204865556978,0.288732394366197,0.000640204865556978,0.19270166453265,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.288732394366197,0.000640204865556978
INNZ-42884,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.062807881773399,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.370689655172414,0.00123152709359606,0.555418719211823,0.00123152709359606
INNZ-42892,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.791501976284585,0.198616600790514,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119
INNZ-42899,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.623456790123457,0.314814814814815,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
INNZ-43050,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.901785714285714,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143
INNZ-44104,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.0715297450424929,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.921388101983003,0.000708215297450425,0.000708215297450425
INNZ-44636,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.476415094339623,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.476415094339623,0.00471698113207547,0.00471698113207547,0.00471698113207547
INNZ-44765,0.178899082568807,0.000509683995922528,0.0514780835881753,0.000509683995922528,0.357288481141692,0.000509683995922528,0.127930682976555,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.280835881753313,0.000509683995922528
