urn:cts:latinLit:phi0448.phi001.perseus-lat1:2.11.1,NA,Percent known
LatinumB:16.20,**Ego** **consul** **cunctis** **bonis** **promitto** **me** **patriae** **non** **defuturum** **exercitumque** **rei** **publicae** **contra** **eas** **copias** **ducturum,** **quas** **tu** **iam** **in** **castra** **coegisti** **ad** **perniciem** **nostram.“**,NA
urn:cts:latinLit:phi0448.phi001.perseus-lat1:8.14.4,**** **Ita,** [cum](http://www.perseus.tufts.edu/hopper/morph?l=cum&la=lat#lexicon) [palude](http://www.perseus.tufts.edu/hopper/morph?l=palude&la=lat#lexicon) **impedita** **a** **castris** [castra](http://www.perseus.tufts.edu/hopper/morph?l=castra&la=lat#lexicon) **dividi** **videret,** [quae](http://www.perseus.tufts.edu/hopper/morph?l=quae&la=lat#lexicon) [transeundi](http://www.perseus.tufts.edu/hopper/morph?l=transeundi&la=lat#lexicon) [difficultas](http://www.perseus.tufts.edu/hopper/morph?l=difficultas&la=lat#lexicon) [celeritatem](http://www.perseus.tufts.edu/hopper/morph?l=celeritatem&la=lat#lexicon) [insequendi](http://www.perseus.tufts.edu/hopper/morph?l=insequendi&la=lat#lexicon) **tardare** **posset,** **atque** [id](http://www.perseus.tufts.edu/hopper/morph?l=id&la=lat#lexicon) **iugum** [quod](http://www.perseus.tufts.edu/hopper/morph?l=quod&la=lat#lexicon) [trans](http://www.perseus.tufts.edu/hopper/morph?l=trans&la=lat#lexicon) **paludem** **paene** **ad** **hostium** [castra](http://www.perseus.tufts.edu/hopper/morph?l=castra&la=lat#lexicon) [pertineret](http://www.perseus.tufts.edu/hopper/morph?l=pertineret&la=lat#lexicon) [mediocri](http://www.perseus.tufts.edu/hopper/morph?l=mediocri&la=lat#lexicon) **valle** **a** **castris** [eorum](http://www.perseus.tufts.edu/hopper/morph?l=eorum&la=lat#lexicon) [intercisum](http://www.perseus.tufts.edu/hopper/morph?l=intercisum&la=lat#lexicon) [animum](http://www.perseus.tufts.edu/hopper/morph?l=animum&la=lat#lexicon) **adverteret,** [pontibus](http://www.perseus.tufts.edu/hopper/morph?l=pontibus&la=lat#lexicon) [palude](http://www.perseus.tufts.edu/hopper/morph?l=palude&la=lat#lexicon) **constrata** [legiones](http://www.perseus.tufts.edu/hopper/morph?l=legiones&la=lat#lexicon) [traducit](http://www.perseus.tufts.edu/hopper/morph?l=traducit&la=lat#lexicon) **celeriterque** [in](http://www.perseus.tufts.edu/hopper/morph?l=in&la=lat#lexicon) [summam](http://www.perseus.tufts.edu/hopper/morph?l=summam&la=lat#lexicon) [planitiem](http://www.perseus.tufts.edu/hopper/morph?l=planitiem&la=lat#lexicon) [iugi](http://www.perseus.tufts.edu/hopper/morph?l=iugi&la=lat#lexicon) **pervenit,** [quae](http://www.perseus.tufts.edu/hopper/morph?l=quae&la=lat#lexicon) [declivi](http://www.perseus.tufts.edu/hopper/morph?l=declivi&la=lat#lexicon) **fastigio** **duobus** [ab](http://www.perseus.tufts.edu/hopper/morph?l=ab&la=lat#lexicon) [lateribus](http://www.perseus.tufts.edu/hopper/morph?l=lateribus&la=lat#lexicon) muniebatur.,45.2830188679245
urn:cts:latinLit:phi0448.phi001.perseus-lat1:5.8.1,**His** **rebus** **gestis,** [Labieno](http://www.perseus.tufts.edu/hopper/morph?l=Labieno&la=lat#lexicon) **in** [continente](http://www.perseus.tufts.edu/hopper/morph?l=continente&la=lat#lexicon) **cum** **tribus** **legionibus** **et** [equitum](http://www.perseus.tufts.edu/hopper/morph?l=equitum&la=lat#lexicon) [milibus](http://www.perseus.tufts.edu/hopper/morph?l=milibus&la=lat#lexicon) **duobus** **relicto** **ut** **portus** [tueretur](http://www.perseus.tufts.edu/hopper/morph?l=tueretur&la=lat#lexicon) **et** **rem** [frumentariam](http://www.perseus.tufts.edu/hopper/morph?l=frumentariam&la=lat#lexicon) [provideret](http://www.perseus.tufts.edu/hopper/morph?l=provideret&la=lat#lexicon) [quaeque](http://www.perseus.tufts.edu/hopper/morph?l=quaeque&la=lat#lexicon) **in** [Gallia](http://www.perseus.tufts.edu/hopper/morph?l=Gallia&la=lat#lexicon) **gererentur** **cognosceret** **consiliumque** **pro** **tempore** **et** **pro** **re** **caperet,**,72.7272727272727
urn:cts:latinLit:phi0448.phi001.perseus-lat1:7.61.4,**Quibus** **rebus** **auditis,** **quod** [existimabant](http://www.perseus.tufts.edu/hopper/morph?l=existimabant&la=lat#lexicon) **tribus** **locis** [transire](http://www.perseus.tufts.edu/hopper/morph?l=transire&la=lat#lexicon) **legiones** **atque** **omnes** [perturbatos](http://www.perseus.tufts.edu/hopper/morph?l=perturbatos&la=lat#lexicon) [defectione](http://www.perseus.tufts.edu/hopper/morph?l=defectione&la=lat#lexicon) [Aeduorum](http://www.perseus.tufts.edu/hopper/morph?l=Aeduorum&la=lat#lexicon) **fugam** **parare,** **suas** [quoque](http://www.perseus.tufts.edu/hopper/morph?l=quoque&la=lat#lexicon) **copias** **in** **tres** **partes** [distribuerunt.](http://www.perseus.tufts.edu/hopper/morph?l=distribuerunt.&la=lat#lexicon),69.5652173913043
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.13.1,**Hoc** [proelio](http://www.perseus.tufts.edu/hopper/morph?l=proelio&la=lat#lexicon) **facto,** [reliquas](http://www.perseus.tufts.edu/hopper/morph?l=reliquas&la=lat#lexicon) **copias** [Helvetiorum](http://www.perseus.tufts.edu/hopper/morph?l=Helvetiorum&la=lat#lexicon) **ut** [consequi](http://www.perseus.tufts.edu/hopper/morph?l=consequi&la=lat#lexicon) **posset,** **pontem** **in** [Arari](http://www.perseus.tufts.edu/hopper/morph?l=Arari&la=lat#lexicon) **faciendum** **curat** **atque** **ita** **exercitum** [traducit.](http://www.perseus.tufts.edu/hopper/morph?l=traducit.&la=lat#lexicon),66.6666666666667
