LatinumB:23.9,igitur non jam dubito facio ille qui postulo,Percent known
LatinumB:13.6,**pons,** **qui** **in** **flumine** **Tiberi** **erat,** **iussu** **magistratuum** **deletus** **est.**,NA
LatinumB:13.10,**Porsenna** **magistratibus** **respondit:**,NA
LatinumB:16.8,**Certe** **verba** **mea,** **patres** **conscripti,** **Catilinam** **eiusque** **socios** **non** **deterrebunt,**,NA
LatinumB:19.12,**Dolore** **et** **tristitia** **vexatus** **paruit** **Aeneas** **Africamque** **reliquit.**,NA
urn:cts:latinLit:phi0448.phi001.perseus-lat1:5.4.2,**His** **adductis,** **in** **eis** **filio** [propinquisque](http://www.perseus.tufts.edu/hopper/morph?l=propinquisque&la=lat#lexicon) **eius** **omnibus,** **quos** [nominatim](http://www.perseus.tufts.edu/hopper/morph?l=nominatim&la=lat#lexicon) [evocaverat,](http://www.perseus.tufts.edu/hopper/morph?l=evocaverat,&la=lat#lexicon) [consolatus](http://www.perseus.tufts.edu/hopper/morph?l=consolatus&la=lat#lexicon) [Indutiomarum](http://www.perseus.tufts.edu/hopper/morph?l=Indutiomarum&la=lat#lexicon) [hortatusque](http://www.perseus.tufts.edu/hopper/morph?l=hortatusque&la=lat#lexicon) **est** [uti](http://www.perseus.tufts.edu/hopper/morph?l=uti&la=lat#lexicon) **in** **officio** **maneret;**,63.1578947368421
