identifier,πολύς_ἄλλος_πόλις_ἱερός_οἰκέω_πρότερος_γίγνομαι,σύμμαχος_σπονδή_πρός_ποιέω_σφεῖς_ἀθηναίους_γίγνομαι,ἀθηναῖοι_ἀναχωρέω_ἀθηναίων_ἵστημι_τις_πολύς_μάχη,γίγνομαι_πόλεμος_δ_τελευτάω_θέρος_χειμών_ἔτος,τις_ὅς_ἄλλος_πολύς_πρός_ἔχω_γίγνομαι,ναῦς_ὁπλίτης_ἄλλος_σύμμαχος_δ_ἀθηναίων_στρατία,τις_δῆμος_πολύς_ὡς_ἄλλος_πόλις_σφεῖς,ναῦς_πρός_θάλασσα_τεῖχος_πολύς_τις_μέγας,ναῦς_πλέω_ὡς_ὅς_ἄλλος_ποιέω_ἀφικνέομαι,βασιλεύς_ἔχω_σύμμαχος_σφεῖς_πρότερος_αἱρέω_ἀθηναίων,ὡς_πολύς_χωρέω_δ_ἄλλος_ἦδος_πρός,ὡς_λέγω_ὅστις_σφεῖς_ἄλλος_τις_πρότερος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.13.1,0.000406173842404549,0.305036555645816,0.000406173842404549,0.000406173842404549,0.609666937449228,0.0410235580828595,0.0410235580828595,0.000406173842404549,0.000406173842404549,0.000406173842404549,0.000406173842404549,0.000406173842404549
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.13.2,0.000988142292490119,0.000988142292490119,0.198616600790514,0.000988142292490119,0.742094861660079,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.0503952569169961,0.000988142292490119,0.000988142292490119
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.13.3,0.492977528089888,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.492977528089888,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.13.4,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.263779527559055,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.39501312335958,0.00131233595800525,0.329396325459318,0.00131233595800525
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.13.5,0.0869191049913942,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.90447504302926,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.13.6,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.984550561797753,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.13.7,0.000640204865556978,0.000640204865556978,0.288732394366197,0.000640204865556978,0.704865556978233,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.14.1,0.115091463414634,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.762957317073171,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.115091463414634,0.00076219512195122,0.00076219512195122
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.14.2,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.973300970873786,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.15.1,0.000509683995922528,0.331804281345566,0.000509683995922528,0.153414882772681,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.433741080530071,0.000509683995922528,0.0259938837920489,0.0514780835881753
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.15.2,0.00242718446601942,0.245145631067961,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.730582524271845,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.16.1,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.312712826333712,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.482973893303065,0.000567536889897843,0.000567536889897843,0.199205448354143
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.16.2,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.28960396039604,0.28960396039604,0.413366336633663,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.16.3,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.9292343387471,0.00116009280742459,0.00116009280742459,0.0591647331786543
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.16.4,0.00276243093922652,0.00276243093922652,0.831491712707182,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.140883977900553,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.17.1,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.179715302491103,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.713523131672598,0.0907473309608541,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.17.2,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.208939708939709,0.00103950103950104,0.520790020790021,0.00103950103950104,0.260914760914761,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.17.3,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.17.4,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.743399339933993,0.000825082508250825,0.248349834983498,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.18.1,0.000683994528043776,0.000683994528043776,0.308481532147743,0.274281805745554,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.10328317373461,0.000683994528043776,0.308481532147743,0.000683994528043776
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.18.2,0.212078651685393,0.00140449438202247,0.703651685393258,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.0716292134831461,0.00140449438202247,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.18.3,0.00109649122807018,0.00109649122807018,0.165570175438597,0.00109649122807018,0.00109649122807018,0.330043859649123,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.494517543859649
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.18.4,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.491830065359477,0.00163398692810458,0.491830065359477,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.18.5,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.783203125,0.001953125,0.197265625,0.001953125,0.001953125
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.19.1,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.92487684729064,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.062807881773399,0.00123152709359606,0.00123152709359606
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.19.2,0.00151057401812689,0.00151057401812689,0.379154078549849,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.152567975830816,0.00151057401812689,0.454682779456193,0.00151057401812689
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.20.1,0.000551876379690949,0.000551876379690949,0.33167770419426,0.248896247240618,0.304083885209713,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.0833333333333333,0.000551876379690949,0.0281456953642384
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.20.2,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.49384236453202,0.309113300492611,0.185960591133005,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.20.3,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.481949458483754,0.000601684717208183,0.000601684717208183,0.512033694344164,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.20.4,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.969613259668508,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.21.1,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.895480225988701,0.000941619585687382,0.000941619585687382,0.0951035781544256,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.21.2,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.563202247191011,0.00140449438202247,0.00140449438202247,0.422752808988764,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.21.3,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.832326283987915,0.00151057401812689,0.152567975830816,0.00151057401812689,0.00151057401812689
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.21.4,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.985564304461942,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.22.1,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.713946117274168,0.000792393026941363,0.000792393026941363,0.278129952456418,0.000792393026941363
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.22.2,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.156964656964657,0.00103950103950104,0.00103950103950104,0.156964656964657,0.00103950103950104,0.00103950103950104,0.676715176715177,0.00103950103950104
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.22.3,0.000473484848484848,0.000473484848484848,0.000473484848484848,0.000473484848484848,0.0714962121212121,0.000473484848484848,0.000473484848484848,0.331912878787879,0.0241477272727273,0.000473484848484848,0.568655303030303,0.000473484848484848
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.22.4,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.984550561797753,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.22.5,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.0800316957210777,0.357369255150555,0.000792393026941363,0.000792393026941363,0.555467511885895,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.22.6,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.980427046263345,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.22.7,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.0716292134831461,0.00140449438202247,0.844101123595506,0.00140449438202247,0.00140449438202247,0.0716292134831461,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.22.8,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.474182444061962,0.000860585197934596,0.000860585197934596,0.302065404475043,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.216006884681583
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.23.1,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.994246861924686,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.23.2,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.984550561797753,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.23.3,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.491830065359477,0.00163398692810458,0.00163398692810458,0.491830065359477,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.23.4,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.330508474576271,0.000941619585687382,0.0951035781544256,0.565913370998117,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.23.5,0.000941619585687382,0.000941619585687382,0.0951035781544256,0.000941619585687382,0.000941619585687382,0.0480225988700565,0.000941619585687382,0.424670433145009,0.000941619585687382,0.000941619585687382,0.424670433145009,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.24.1,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.595087163232964,0.000792393026941363,0.000792393026941363,0.396988906497623,0.000792393026941363
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.24.2,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.166005291005291,0.000661375661375661,0.529761904761905,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.298280423280423
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.24.3,0.000601684717208183,0.000601684717208183,0.602286401925391,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.391696750902527
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.25.1,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.160691421254802,0.000640204865556978,0.000640204865556978,0.19270166453265,0.000640204865556978,0.608834827144686,0.0326504481434059,0.000640204865556978,0.000640204865556978
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.25.2,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.755220417633411,0.233178654292343,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.26.1,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.257709251101322,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.661527165932452,0.000734214390602056,0.0741556534508076,0.000734214390602056
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.26.2,0.001953125,0.001953125,0.001953125,0.099609375,0.001953125,0.001953125,0.099609375,0.001953125,0.001953125,0.783203125,0.001953125,0.001953125
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.26.3,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.633426966292135,0.00140449438202247,0.00140449438202247,0.212078651685393,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.14185393258427
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.26.4,0.000860585197934596,0.000860585197934596,0.431153184165232,0.259036144578313,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.0438898450946644,0.216006884681583,0.0438898450946644,0.000860585197934596
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.27.1,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.179715302491103,0.00177935943060498,0.00177935943060498,0.0907473309608541,0.00177935943060498,0.44661921708185,0.00177935943060498,0.00177935943060498,0.268683274021352
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.27.2,0.00216450216450216,0.00216450216450216,0.11038961038961,0.00216450216450216,0.00216450216450216,0.11038961038961,0.11038961038961,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.651515151515151,0.00216450216450216
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.27.3,0.00103950103950104,0.364864864864865,0.00103950103950104,0.053014553014553,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.053014553014553,0.00103950103950104,0.520790020790021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.28.1,0.000484966052376334,0.33996120271581,0.000484966052376334,0.000484966052376334,0.000484966052376334,0.000484966052376334,0.000484966052376334,0.000484966052376334,0.000484966052376334,0.000484966052376334,0.000484966052376334,0.655189136760427
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.28.2,0.34375,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.229420731707317,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.419969512195122
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.28.3,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.976190476190476,0.00216450216450216,0.00216450216450216,0.00216450216450216
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.29.1,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.787277701778386,0.000683994528043776,0.205882352941176,0.000683994528043776
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.29.2,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.117169373549884,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.407192575406032,0.00116009280742459,0.00116009280742459,0.465197215777262
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.30.1,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.832326283987915,0.00151057401812689,0.152567975830816,0.00151057401812689
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.30.2,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.514684287812041,0.000734214390602056,0.000734214390602056,0.477973568281938,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.30.3,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.357651245551601,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.624555160142349,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.30.4,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.65748031496063,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.0669291338582677,0.00131233595800525,0.00131233595800525,0.263779527559055
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.31.1,0.000473484848484848,0.000473484848484848,0.000473484848484848,0.000473484848484848,0.616003787878788,0.000473484848484848,0.0241477272727273,0.000473484848484848,0.355587121212121,0.000473484848484848,0.000473484848484848,0.000473484848484848
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.31.2,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.379154078549849,0.00151057401812689,0.00151057401812689,0.605740181268882,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.32.1,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.976190476190476,0.00216450216450216,0.00216450216450216,0.00216450216450216
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.32.2,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.610518292682927,0.305640243902439,0.00076219512195122,0.00076219512195122,0.0769817073170732,0.00076219512195122,0.00076219512195122,0.00076219512195122
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.32.3,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.425637393767705,0.000708215297450425,0.000708215297450425,0.0361189801699717,0.531869688385269,0.000708215297450425,0.000708215297450425,0.000708215297450425
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.33.1,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.0833333333333333,0.0833333333333333,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.825907590759076,0.000825082508250825,0.000825082508250825,0.000825082508250825
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.33.2,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.396988906497623,0.476228209191759,0.000792393026941363,0.000792393026941363,0.119651347068146
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.33.3,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.184287812041116,0.000734214390602056,0.147577092511013,0.294419970631424,0.000734214390602056,0.000734214390602056,0.36784140969163,0.000734214390602056
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.34.1,0.405575539568345,0.000899280575539568,0.000899280575539568,0.585431654676259,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.34.2,0.560240963855422,0.000860585197934596,0.0438898450946644,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.388123924268503,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.34.3,0.000551876379690949,0.138520971302428,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.33167770419426,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.44205298013245,0.0833333333333333
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.34.4,0.823464912280702,0.110745614035088,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.055921052631579,0.00109649122807018
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.35.1,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.045863309352518,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.720323741007194,0.000899280575539568,0.000899280575539568,0.225719424460432
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.35.2,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.980427046263345,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.36.1,0.00163398692810458,0.165032679738562,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.0833333333333333,0.00163398692810458,0.00163398692810458,0.736928104575163,0.00163398692810458,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.36.2,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.607615894039735,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.193708609271523,0.138520971302428,0.000551876379690949,0.0557395143487859
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.36.3,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.11038961038961,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.867965367965368
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.36.4,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.491830065359477,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.491830065359477
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.36.5,0.00076219512195122,0.0388719512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.0769817073170732,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.877286585365854
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.36.6,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.267530487804878,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.0769817073170732,0.648628048780488
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.37.1,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.914325842696629,0.00140449438202247,0.0716292134831461,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.37.2,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.994246861924686,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.37.3,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.992476060191518,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.37.4,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.99317617866005,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.37.5,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.98202614379085,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.38.1,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.994393476044852,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.38.2,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.984550561797753,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247
