identifier,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14
DCDL-0017287,0.000441501103752759,0.0445916114790287,0.177041942604857,0.000441501103752759,0.000441501103752759,0.221192052980132,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.486092715231788,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.0666666666666667
DCDL-0017611,0.0880466472303207,0.350437317784257,0.0588921282798834,0.000583090379008746,0.000583090379008746,0.379591836734694,0.000583090379008746,0.117201166180758,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746
DCDL-0017773,0.3317738791423,0.000389863547758285,0.000389863547758285,0.234307992202729,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.312280701754386,0.117348927875244,0.000389863547758285
DCDL-0018335,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.0419753086419753,0.000823045267489712,0.288888888888889,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.453497942386831,0.000823045267489712,0.000823045267489712,0.124279835390947,0.0831275720164609
DCDL-0021212,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.444247787610619,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.532743362831858
DCDL-0021526,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.602185792349727,0.00109289617486339,0.383606557377049,0.00109289617486339,0.00109289617486339,0.00109289617486339
DCDL-0018444,0.202946593001842,0.000368324125230203,0.0740331491712707,0.184530386740331,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.166114180478821,0.000368324125230203,0.0740331491712707,0.202946593001842,0.0924493554327808,0.000368324125230203
DCDL-0021521,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.592118226600985,0.000985221674876847,0.345812807881773,0.000985221674876847,0.000985221674876847,0.0502463054187192
DCDL-0017376,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.823868312757202,0.000823045267489712,0.000823045267489712,0.0419753086419753,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.124279835390947,0.000823045267489712,0.000823045267489712,0.000823045267489712
DCDL-0017525,0.000472813238770686,0.99338061465721,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686
DCDL-0019328,0.630769230769231,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0713286713286713,0.281118881118881,0.0013986013986014,0.0013986013986014
DCDL-0017261,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.98974358974359,0.000732600732600733,0.000732600732600733,0.000732600732600733
DCDL-0017985,0.375717439293598,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.397792494481236,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.221192052980132,0.000441501103752759
DCDL-0017437,0.000441501103752759,0.750993377483444,0.110816777041943,0.000441501103752759,0.000441501103752759,0.0887417218543046,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.0445916114790287,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759
DCDL-0019399,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.219672131147541,0.766120218579235,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339
DCDL-0021213,0.287189292543021,0.000382409177820268,0.000382409177820268,0.0959847036328872,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.612237093690249,0.000382409177820268
DCDL-0018166,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.12210953346856,0.000405679513184584,0.000405679513184584,0.0815415821501014,0.000405679513184584,0.000405679513184584,0.791480730223124,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584
DCDL-0018970,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.0437768240343348,0.0866952789699571,0.000858369098712446,0.472961373390558,0.387124463519313,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446
DCDL-0017275,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.593675889328063,0.39604743083004,0.000790513833992095,0.000790513833992095,0.000790513833992095
DCDL-0018089,0.00150375939849624,0.0766917293233083,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.302255639097744,0.603007518796993,0.00150375939849624,0.00150375939849624
DCDL-0018331,0.00109289617486339,0.00109289617486339,0.165027322404372,0.110382513661202,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.0557377049180328,0.00109289617486339,0.656830601092896,0.00109289617486339,0.00109289617486339
DCDL-0018215,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.420979020979021,0.560839160839161,0.0013986013986014,0.0013986013986014,0.0013986013986014
DCDL-0018021,0.000790513833992095,0.119367588932806,0.000790513833992095,0.0403162055335968,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.119367588932806,0.672727272727273,0.000790513833992095,0.0403162055335968,0.000790513833992095,0.000790513833992095
DCDL-0018087,0.363730569948186,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.156476683937824,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.104663212435233,0.00103626943005181,0.363730569948186
DCDL-0021505,0.192452830188679,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.192452830188679,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.569811320754717
DCDL-0018028,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.0230248306997743,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.271331828442438,0.519638826185102,0.181038374717833,0.000451467268623025
DCDL-0018169,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.441942604856512,0.309492273730684,0.24326710816777,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759
DCDL-0018259,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.0323687031082529,0.954126473740622,0.0109324758842444,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086
DCDL-0018168,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.575718849840256,0.415974440894569,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748
DCDL-0018587,0.000732600732600733,0.44029304029304,0.220512820512821,0.000732600732600733,0.000732600732600733,0.220512820512821,0.110622710622711,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733
DCDL-0017341,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.570731707317073,0.245528455284553,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.164227642276423,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
DCDL-0018889,0.00103626943005181,0.00103626943005181,0.415544041450777,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.467357512953368,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.104663212435233
DCDL-0021217,0.000536193029490617,0.643967828418231,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.0273458445040215,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.322252010723861,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617
DCDL-0021184,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.217204301075269,0.647311827956989,0.0021505376344086,0.109677419354839,0.0021505376344086
DCDL-0018082,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.753383458646617,0.00150375939849624,0.227067669172932,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
DCDL-0018123,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.63961661341853,0.352076677316294,0.000638977635782748,0.000638977635782748,0.000638977635782748
DCDL-0018627,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.302255639097744,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.0766917293233083,0.302255639097744,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.302255639097744
DCDL-0021206,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.444247787610619,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.532743362831858,0.00176991150442478,0.00176991150442478,0.00176991150442478
DCDL-0018068,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.990106007067138,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728
DCDL-0018834,0.00103626943005181,0.260103626943005,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.726424870466321,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181
DCDL-0017290,0.262745098039216,0.00130718954248366,0.13202614379085,0.524183006535948,0.00130718954248366,0.00130718954248366,0.0666666666666667,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366
DCDL-0018510,0.000858369098712446,0.000858369098712446,0.301287553648069,0.000858369098712446,0.472961373390558,0.000858369098712446,0.000858369098712446,0.0866952789699571,0.000858369098712446,0.129613733905579,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446
DCDL-0019544,0.000536193029490617,0.241823056300268,0.000536193029490617,0.268632707774799,0.268632707774799,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.161394101876676,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.0541554959785523,0.000536193029490617
DCDL-0018678,0.325858951175407,0.325858951175407,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.343942133815552,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893
DCDL-0017309,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.553238546603475,0.000315955766192733,0.000315955766192733,0.0477093206951027,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.395260663507109,0.000315955766192733,0.000315955766192733,0.000315955766192733
DCDL-0018084,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.165432098765432,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.535802469135803,0.000823045267489712,0.288888888888889
DCDL-0017350,0.000619195046439629,0.000619195046439629,0.310216718266254,0.000619195046439629,0.681733746130031,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629
DCDL-0017148,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.811411411411411,0.000600600600600601,0.000600600600600601,0.120720720720721,0.000600600600600601,0.000600600600600601,0.0606606606606607,0.000600600600600601
DCDL-0020360,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.985492227979275,0.00103626943005181
DCDL-0017339,0.000732600732600733,0.000732600732600733,0.0373626373626374,0.000732600732600733,0.000732600732600733,0.367032967032967,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.0373626373626374,0.000732600732600733,0.55018315018315,0.000732600732600733
DCDL-0019823,0.228897338403042,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.114828897338403,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.0387832699619772,0.000760456273764259,0.609125475285171,0.000760456273764259,0.000760456273764259
DCDL-0017349,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.225112107623318,0.000896860986547085,0.763228699551569,0.000896860986547085
DCDL-0021209,0.300562851782364,0.000375234521575985,0.075422138836773,0.000375234521575985,0.112945590994371,0.506941838649156,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985
DCDL-0017352,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.983815028901734,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185
DCDL-0017356,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.328104575163399,0.00130718954248366,0.524183006535948,0.00130718954248366,0.00130718954248366,0.13202614379085,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366
DCDL-0017068,0.190874524714829,0.000760456273764259,0.380988593155894,0.000760456273764259,0.0387832699619772,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.380988593155894,0.000760456273764259
DCDL-0017070,0.00130718954248366,0.00130718954248366,0.458823529411765,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.197385620915033,0.197385620915033,0.00130718954248366,0.13202614379085,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366
DCDL-0021211,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.463583815028902,0.174566473988439,0.00115606936416185,0.00115606936416185,0.347976878612717,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185
DCDL-0017342,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.593675889328063,0.000790513833992095,0.277470355731225,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.119367588932806,0.000790513833992095,0.000790513833992095,0.000790513833992095
DCDL-0019352,0.000451467268623025,0.564785553047404,0.000451467268623025,0.000451467268623025,0.158465011286682,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.226185101580135,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.0455981941309255
DCDL-0021724,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.489430894308943,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.489430894308943,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
DCDL-0017215,0.0829268292682927,0.0016260162601626,0.733333333333333,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.164227642276423
DCDL-0021185,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.355752212389381,0.267256637168142,0.00176991150442478,0.00176991150442478,0.355752212389381
DCDL-0021497,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.539784946236559,0.0021505376344086,0.432258064516129
DCDL-0017250,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.0625766871165644,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.921472392638037,0.00122699386503067,0.00122699386503067,0.00122699386503067
DCDL-0017951,0.00150375939849624,0.753383458646617,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.227067669172932,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
DCDL-0018533,0.000638977635782748,0.128434504792332,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.0645367412140575,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.799361022364217,0.000638977635782748,0.000638977635782748
DCDL-0017298,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.227067669172932,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.753383458646617,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
DCDL-0017351,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.387124463519313,0.51587982832618,0.000858369098712446,0.0866952789699571,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446
DCDL-0017240,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.96989247311828,0.0021505376344086,0.0021505376344086,0.0021505376344086
DCDL-0018513,0.000496277915632754,0.000496277915632754,0.471960297766749,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.174193548387097,0.000496277915632754,0.0253101736972705,0.323076923076923
DCDL-0018217,0.246625766871166,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.553374233128834,0.0625766871165644,0.123926380368098,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067
DCDL-0018357,0.406772009029345,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.113318284424379,0.000451467268623025,0.0230248306997743,0.181038374717833,0.000451467268623025,0.271331828442438,0.000451467268623025,0.000451467268623025,0.000451467268623025
DCDL-0018703,0.000496277915632754,0.174193548387097,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.0501240694789082,0.000496277915632754,0.323076923076923,0.000496277915632754,0.447146401985112,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754
DCDL-0018405,0.340509915014164,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.652124645892351,0.00056657223796034,0.00056657223796034
DCDL-0017266,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.873200612557427,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.122817764165391,0.000306278713629403,0.000306278713629403,0.000306278713629403
DCDL-0017300,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.495406360424028,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.495406360424028,0.000706713780918728,0.000706713780918728,0.000706713780918728
DCDL-0017347,0.000732600732600733,0.000732600732600733,0.183882783882784,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.806593406593407,0.000732600732600733
DCDL-0018535,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.347976878612717,0.00115606936416185,0.0589595375722543,0.00115606936416185,0.00115606936416185,0.0589595375722543,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.521387283236994
DCDL-0018586,0.000431965442764579,0.000431965442764579,0.130021598272138,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.108423326133909,0.000431965442764579,0.000431965442764579,0.0220302375809935,0.000431965442764579,0.000431965442764579,0.734773218142549,0.000431965442764579,0.000431965442764579
DCDL-0018652,0.000790513833992095,0.000790513833992095,0.988932806324111,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095
DCDL-0017906,0.237944664031621,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.554150197628459,0.000790513833992095,0.198418972332016,0.000790513833992095,0.000790513833992095,0.000790513833992095
DCDL-0017294,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.255524079320113,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.737110481586402,0.00056657223796034
DCDL-0018196,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.966617862371889,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.0295754026354319,0.000292825768667643,0.000292825768667643
DCDL-0018157,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.0300148588410104,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.966121842496285,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.000297176820208024
DCDL-0018362,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.954671968190855,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.0401590457256461,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308
DCDL-0021713,0.000938967136150235,0.188732394366197,0.000938967136150235,0.705164319248826,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.047887323943662,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.047887323943662
DCDL-0021189,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.243373493975904,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.243373493975904,0.00240963855421687,0.00240963855421687,0.48433734939759
DCDL-0018117,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.387124463519313,0.430042918454936,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.172532188841202,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447
DCDL-0017993,0.0021505376344086,0.539784946236559,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.432258064516129,0.0021505376344086,0.0021505376344086
DCDL-0018099,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.103071672354949,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.3419795221843,0.239590443686007,0.00068259385665529,0.00068259385665529,0.103071672354949,0.205460750853242,0.00068259385665529,0.00068259385665529
DCDL-0018098,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.129613733905579,0.000858369098712446,0.0866952789699571,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.215450643776824,0.000858369098712446,0.558798283261803,0.000858369098712446,0.000858369098712446
DCDL-0018373,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.89636803874092,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.0973365617433414
DCDL-0018273,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.0625766871165644,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.0625766871165644,0.00122699386503067,0.123926380368098,0.614723926380368,0.123926380368098
DCDL-0019655,0.00032626427406199,0.245024469820555,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.06557911908646,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.473409461663948,0.179771615008157,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.032952691680261
DCDL-0018642,0.000823045267489712,0.000823045267489712,0.288888888888889,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.124279835390947,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.576954732510288,0.000823045267489712,0.000823045267489712,0.000823045267489712
DCDL-0018229,0.449645390070922,0.000472813238770686,0.000472813238770686,0.426004728132388,0.024113475177305,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.0950354609929078,0.000472813238770686,0.000472813238770686
DCDL-0019782,0.00122699386503068,0.123926380368098,0.00122699386503068,0.00122699386503068,0.00122699386503068,0.00122699386503068,0.00122699386503068,0.00122699386503068,0.00122699386503068,0.369325153374233,0.00122699386503068,0.00122699386503068,0.246625766871166,0.00122699386503068,0.246625766871166
