identifier,locum_pars_flumen_oppidum_omnis_collis_pedum,res_omnis_consilium_cognosco_neo_video_habeo,omnis_res_hostis_magnus_locum_tantus_noster,finis_omnis_magnus_ager_oppidum_transeo_frumentum,mille_passus_circiter_dies_omnis_numerus_ito,navis_magnus_utor_omnis_pars_reliquus_tempus,hostis_noster_legio_proelium_pars_locum_magnus,legio_pars_mitto_caesar_lego_omnis_duo,castra_hostis_locum_caesar_equito_castrum_copia,facio_mitto_lego_impero_civitas_caesarem_res,oppidum_magnus_pars_murus_omnis_noster_munitio,civitas_omnis_populus_habeo_magnus_res_romani
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.31.13,0.00381679389312977,0.00381679389312977,0.958015267175573,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.31.14,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.205882352941176,0.000683994528043776,0.787277701778386
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.31.15,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.0908273381294964,0.900179856115108
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.32.1,0.001953125,0.001953125,0.001953125,0.099609375,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.294921875,0.001953125,0.587890625
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.32.2,0.00123152709359606,0.740147783251232,0.00123152709359606,0.062807881773399,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.185960591133005,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.32.3,0.00177935943060498,0.00177935943060498,0.446619217081851,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.357651245551601,0.00177935943060498,0.179715302491103
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.32.4,0.00131233595800525,0.39501312335958,0.00131233595800525,0.198162729658793,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.39501312335958,0.00131233595800525,0.00131233595800525
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.32.5,0.000988142292490119,0.445652173913044,0.000988142292490119,0.495059288537549,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.0503952569169961,0.000988142292490119
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.33.1,0.000860585197934596,0.99053356282272,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.33.2,0.000601684717208183,0.27135980746089,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.722623345367028
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.33.3,0.000551876379690949,0.000551876379690949,0.0557395143487859,0.166114790286976,0.000551876379690949,0.0557395143487859,0.000551876379690949,0.248896247240618,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.469646799116998
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.33.4,0.00276243093922652,0.00276243093922652,0.417127071823204,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.55524861878453,0.00276243093922652,0.00276243093922652
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.34.1,0.00103950103950104,0.520790020790021,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.053014553014553,0.208939708939709,0.208939708939709,0.00103950103950104,0.00103950103950104
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.34.2,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.75974025974026,0.00216450216450216,0.218614718614719
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.34.3,0.00123152709359606,0.00123152709359606,0.678571428571429,0.124384236453202,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.185960591133005
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.34.4,0.00216450216450216,0.326839826839827,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.651515151515151
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.35.1,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.973300970873786,0.00242718446601942,0.00242718446601942
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.35.2,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.0438898450946644,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.129948364888124,0.000860585197934596,0.8184165232358
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.35.3,0.000792393026941363,0.23851030110935,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.753565768621236
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.35.4,0.000661375661375661,0.0337301587301587,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.959656084656085
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.36.1,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.330043859649123,0.00109649122807018,0.658991228070176
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.36.2,0.0907473309608541,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.891459074733096
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.36.3,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.326839826839827,0.651515151515151
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.36.4,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.969613259668508
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.36.5,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.110745614035088,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.878289473684211
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.36.6,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.976190476190476
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.36.7,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.268683274021352,0.713523131672598
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.37.1,0.00242718446601942,0.00242718446601942,0.245145631067961,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.487864077669903,0.00242718446601942,0.245145631067961
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.37.2,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.32843137254902,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.655228758169935,0.00163398692810458,0.00163398692810458
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.37.3,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.425637393767705,0.0361189801699717,0.000708215297450425,0.142351274787535,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.390226628895184
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.37.4,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.651515151515151,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.326839826839827,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.38.1,0.000708215297450425,0.000708215297450425,0.319405099150142,0.531869688385269,0.000708215297450425,0.106940509915014,0.000708215297450425,0.000708215297450425,0.0361189801699717,0.000708215297450425,0.000708215297450425,0.000708215297450425
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.38.2,0.563202247191011,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.422752808988764
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.38.3,0.987938596491228,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.38.4,0.958015267175573,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.38.5,0.5355871886121,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.446619217081851,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.39.1,0.000509683995922528,0.000509683995922528,0.408256880733945,0.382772680937819,0.000509683995922528,0.127930682976555,0.0769622833843017,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528,0.000509683995922528
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.39.2,0.00123152709359606,0.801724137931035,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.185960591133005,0.00123152709359606,0.00123152709359606
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.39.3,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.220394736842105,0.00109649122807018,0.00109649122807018,0.768640350877193,0.00109649122807018,0.00109649122807018
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.39.4,0.00163398692810458,0.410130718954248,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.32843137254902,0.00163398692810458,0.00163398692810458,0.246732026143791
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.39.5,0.00163398692810458,0.246732026143791,0.573529411764706,0.00163398692810458,0.00163398692810458,0.0833333333333333,0.0833333333333333,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.39.6,0.00103950103950104,0.104989604989605,0.572765072765073,0.312889812889813,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.39.7,0.00131233595800525,0.00131233595800525,0.526246719160105,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.460629921259843,0.00131233595800525,0.00131233595800525
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.1,0.00123152709359606,0.740147783251232,0.124384236453202,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.124384236453202,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.2,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.980427046263345
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.3,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.973300970873786
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.4,0.00216450216450216,0.543290043290043,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.435064935064935,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.5,0.000899280575539568,0.000899280575539568,0.135791366906475,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.360611510791367,0.045863309352518,0.000899280575539568,0.000899280575539568,0.450539568345324
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.6,0.00131233595800525,0.00131233595800525,0.526246719160105,0.00131233595800525,0.198162729658793,0.00131233595800525,0.13254593175853,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.13254593175853
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.7,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.605740181268882,0.0770392749244713,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.303625377643505,0.00151057401812689
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.8,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.479480164158687,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.10328317373461,0.411080711354309
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.9,0.00177935943060498,0.00177935943060498,0.980427046263345,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.10,0.00151057401812689,0.00151057401812689,0.90785498489426,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.0770392749244713
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.11,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.491830065359477,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.491830065359477,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.12,0.104989604989605,0.468814968814969,0.104989604989605,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.312889812889813,0.00103950103950104,0.00103950103950104
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.13,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.958015267175573
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.14,0.00109649122807018,0.165570175438597,0.00109649122807018,0.00109649122807018,0.43969298245614,0.00109649122807018,0.384868421052632,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.40.15,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.124384236453202,0.740147783251232,0.124384236453202,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.41.1,0.00177935943060498,0.624555160142349,0.357651245551601,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.41.2,0.00131233595800525,0.788713910761155,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.13254593175853,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.0669291338582677
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.41.3,0.000988142292490119,0.396245059288538,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.396245059288538,0.000988142292490119,0.000988142292490119,0.198616600790514,0.000988142292490119,0.000988142292490119
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.41.4,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.468814968814969,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.520790020790021
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.41.5,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.723097112860892,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.13254593175853,0.13254593175853,0.00131233595800525,0.00131233595800525
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.42.1,0.00116009280742459,0.291183294663573,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.697215777262181,0.00116009280742459,0.00116009280742459
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.42.2,0.001953125,0.001953125,0.001953125,0.587890625,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.392578125,0.001953125,0.001953125
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.42.3,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.98202614379085
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.42.4,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.958015267175573,0.00381679389312977,0.00381679389312977
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.42.5,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.180755395683453,0.000899280575539568,0.000899280575539568,0.810251798561151,0.000899280575539568,0.000899280575539568
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.42.6,0.000661375661375661,0.000661375661375661,0.761243386243386,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.0998677248677249,0.000661375661375661,0.000661375661375661,0.132936507936508,0.000661375661375661,0.000661375661375661
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.42.7,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.616995073891626,0.00123152709359606,0.00123152709359606,0.370689655172414,0.00123152709359606,0.00123152709359606
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.43.1,0.185960591133005,0.00123152709359606,0.432266009852217,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.370689655172414,0.00123152709359606,0.00123152709359606
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.43.2,0.152567975830816,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.152567975830816,0.00151057401812689,0.454682779456193,0.00151057401812689,0.00151057401812689,0.22809667673716,0.00151057401812689,0.00151057401812689
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.43.3,0.12378640776699,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.245145631067961,0.00242718446601942,0.00242718446601942,0.609223300970874,0.00242718446601942,0.00242718446601942
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.43.4,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.045863309352518,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.180755395683453,0.045863309352518,0.000899280575539568,0.720323741007194
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.43.5,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.976190476190476
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.43.6,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.163461538461538,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.80448717948718
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.43.7,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.984550561797753
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.43.8,0.000988142292490119,0.000988142292490119,0.198616600790514,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.791501976284585
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.43.9,0.000941619585687382,0.0951035781544256,0.0480225988700565,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.848399246704332
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.1,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.12378640776699,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.366504854368932,0.00242718446601942,0.487864077669903
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.2,0.000683994528043776,0.000683994528043776,0.171682626538988,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.137482900136799,0.000683994528043776,0.684678522571819
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.3,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.330043859649123,0.00109649122807018,0.00109649122807018,0.658991228070176
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.4,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.13254593175853,0.00131233595800525,0.854330708661417
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.5,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.0951035781544256,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.895480225988701
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.6,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.349187935034803,0.0591647331786543,0.00116009280742459,0.581206496519722
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.7,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.0716292134831461,0.914325842696629
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.8,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.432266009852217,0.00123152709359606,0.00123152709359606,0.124384236453202,0.00123152709359606,0.432266009852217
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.9,0.000825082508250825,0.000825082508250825,0.124587458745875,0.0420792079207921,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.825907590759076
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.10,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.099609375,0.001953125,0.099609375,0.001953125,0.001953125,0.783203125
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.11,0.00242718446601942,0.00242718446601942,0.12378640776699,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.487864077669903,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.366504854368932
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.12,0.00140449438202247,0.14185393258427,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.844101123595506
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.44.13,0.00131233595800525,0.0669291338582677,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.329396325459318,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.591863517060367
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.45.1,0.000988142292490119,0.149209486166008,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.840909090909091
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.45.2,0.0716292134831461,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.35252808988764,0.00140449438202247,0.14185393258427,0.00140449438202247,0.422752808988764
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.45.3,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.989642184557439
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.46.1,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.282303370786517,0.35252808988764,0.35252808988764,0.00140449438202247
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.46.2,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.179715302491103,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.713523131672598,0.0907473309608541,0.00177935943060498
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.46.3,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.49384236453202,0.00123152709359606,0.00123152709359606,0.49384236453202,0.00123152709359606,0.00123152709359606
