identifier,ام_دارم_خواهم_ندارم_شمع_آتش_عشق,حقیقت_عین_راز_یقین_جانان_اسرار_کل,غم_عشق_جهان_درد_یار_وصل_خاقانی,شاه_پیر_جهان_زانکه_حق_حال_شیخ,عقل_دین_مر_جهان_خرد_خلق_باش,دین_عالم_عقل_حق_نور_روح_علم,آدم_حق_راز_پرده_عشق_کل_نمود,عشق_جهان_ذره_عالم_عطار_گم_عقل,زلف_لب_آتش_رخ_خط_عشق_لعل,حق_دین_علم_اسرار_جهان_شوی_دان,اند_صبح_فلک_شاه_کعبه_خاقانی_آمده,شاه_داشت_افتاد_شه_جهان_بودی_بسی,بینی_عالم_چرا_باشی_بسی_زهی_جهان,ملک_جهان_فلک_عدل_دولت_آسمان_رای,عشق_گه_زن_جام_درد_مست_عاشق
urn:cts:perslit:sanaee.divans:ghgh.147,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.211188811188811,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.281118881118881,0.490909090909091,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:sanaee.divans:ghgh.148,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.771196754563894,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.142393509127789,0.000405679513184584,0.000405679513184584,0.0815415821501014,0.000405679513184584,0.000405679513184584,0.000405679513184584
urn:cts:perslit:sanaee.divans:ghgh.149,0.000706713780918728,0.000706713780918728,0.0360424028268551,0.000706713780918728,0.495406360424028,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.106713780918728,0.354063604240283,0.000706713780918728
urn:cts:perslit:sanaee.divans:ghgh.14,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.463583815028902,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.521387283236994,0.00115606936416185
urn:cts:perslit:sanaee.divans:ghgh.150,0.00240963855421687,0.00240963855421687,0.604819277108434,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.363855421686747,0.00240963855421687
urn:cts:perslit:sanaee.divans:ghgh.151,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.196116504854369,0.00194174757281553,0.00194174757281553,0.0990291262135923,0.00194174757281553,0.681553398058252,0.00194174757281553
urn:cts:perslit:sanaee.divans:ghgh.152,0.106927175843694,0.000355239786856128,0.000355239786856128,0.0358792184724689,0.0891651865008881,0.764120781527531,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128
urn:cts:perslit:sanaee.divans:ghgh.153,0.0391270459859704,0.000155884645362432,0.0235385814497272,0.000155884645362432,0.218394388152767,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.210600155884645,0.000155884645362432,0.0858924395946999,0.000155884645362432,0.000155884645362432,0.421044427123928,0.000155884645362432
urn:cts:perslit:sanaee.divans:ghgh.154,0.000265604249667995,0.000265604249667995,0.000265604249667995,0.000265604249667995,0.186188579017264,0.000265604249667995,0.000265604249667995,0.0135458167330677,0.624435590969456,0.000265604249667995,0.0135458167330677,0.0268260292164675,0.000265604249667995,0.133067729083665,0.000265604249667995
urn:cts:perslit:sanaee.divans:ghgh.155,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.108785784797631,0.0692991115498519,0.000197433366238894,0.000197433366238894,0.50365251727542,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.187759131293189,0.12852912142152
urn:cts:perslit:sanaee.divans:ghgh.156,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.277710320901995,0.173633998265395,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.138941890719861,0.000173460537727667,0.0348655680832611,0.373113616652212,0.000173460537727667
urn:cts:perslit:sanaee.divans:ghgh.157,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.465015479876161,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.186377708978328,0.000619195046439629,0.000619195046439629,0.21733746130031,0.124458204334365,0.000619195046439629
urn:cts:perslit:sanaee.divans:ghgh.158,0.770629370629371,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0713286713286713,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.141258741258741,0.0013986013986014
urn:cts:perslit:sanaee.divans:ghgh.159,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.824657534246575,0.13972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726
urn:cts:perslit:sanaee.divans:ghgh.15,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.978947368421053,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
urn:cts:perslit:sanaee.divans:ghgh.160,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.380988593155894,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.152851711026616,0.000760456273764259,0.342965779467681,0.114828897338403
urn:cts:perslit:sanaee.divans:ghgh.161,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.12289156626506,0.00240963855421687,0.84578313253012,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687
urn:cts:perslit:sanaee.divans:ghgh.162,0.13202614379085,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.524183006535948,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.197385620915033,0.13202614379085,0.00130718954248366
urn:cts:perslit:sanaee.divans:ghgh.163,0.266920152091255,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.0768060836501901,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.457034220532319,0.000760456273764259,0.000760456273764259,0.190874524714829,0.000760456273764259
urn:cts:perslit:sanaee.divans:ghgh.164,0.00122699386503067,0.00122699386503067,0.676073619631902,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.246625766871166,0.0625766871165644,0.00122699386503067
urn:cts:perslit:sanaee.divans:ghgh.165,0.038623326959847,0.210707456978968,0.000382409177820268,0.115105162523901,0.248948374760994,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.382791586998088
urn:cts:perslit:sanaee.divans:ghgh.166,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.554975530179445,0.06557911908646,0.00032626427406199,0.098205546492659,0.277650897226754,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199
urn:cts:perslit:sanaee.divans:ghgh.167,0.000265604249667995,0.000265604249667995,0.186188579017264,0.000265604249667995,0.39867197875166,0.332270916334661,0.000265604249667995,0.000265604249667995,0.000265604249667995,0.000265604249667995,0.000265604249667995,0.0799468791500664,0.000265604249667995,0.000265604249667995,0.000265604249667995
urn:cts:perslit:sanaee.divans:ghgh.168,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.443189368770764,0.188482834994463,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.144186046511628,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.221705426356589
urn:cts:perslit:sanaee.divans:ghgh.169,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.341022280471822,0.13132372214941,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.209960681520315,0.0920052424639581,0.223066841415465
urn:cts:perslit:sanaee.divans:ghgh.16,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.532743362831858,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.444247787610619,0.00176991150442478,0.00176991150442478
urn:cts:perslit:sanaee.divans:ghgh.170,0.000255427841634738,0.000255427841634738,0.000255427841634738,0.0130268199233716,0.000255427841634738,0.485568326947637,0.000255427841634738,0.000255427841634738,0.000255427841634738,0.000255427841634738,0.000255427841634738,0.000255427841634738,0.230140485312899,0.26845466155811,0.000255427841634738
urn:cts:perslit:sanaee.divans:ghgh.171,0.000272851296043656,0.000272851296043656,0.0412005457025921,0.0957708049113233,0.000272851296043656,0.286766712141883,0.000272851296043656,0.0275579809004093,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.36862210095498,0.17762619372442,0.000272851296043656
urn:cts:perslit:sanaee.divans:ghgh.172,0.212720848056537,0.000706713780918728,0.0713780918727915,0.000706713780918728,0.248056537102473,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.106713780918728,0.354063604240283,0.000706713780918728,0.000706713780918728
urn:cts:perslit:sanaee.divans:ghgh.173,0.0880466472303207,0.0588921282798834,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.0297376093294461,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.292128279883382,0.000583090379008746,0.20466472303207,0.321282798833819,0.000583090379008746
urn:cts:perslit:sanaee.divans:ghgh.174,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.753383458646617,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.227067669172932,0.00150375939849624
urn:cts:perslit:sanaee.divans:ghgh.175,0.129613733905579,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.601716738197425,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.258369098712446,0.000858369098712446,0.000858369098712446
urn:cts:perslit:sanaee.divans:ghgh.176,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.981699346405229,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366
urn:cts:perslit:sanaee.divans:ghgh.177,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.824657534246575,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.13972602739726
urn:cts:perslit:sanaee.divans:ghgh.178,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.975221238938053,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478
urn:cts:perslit:sanaee.divans:ghgh.179,0.000484261501210654,0.048910411622276,0.000484261501210654,0.000484261501210654,0.363680387409201,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.0973365617433414,0.194188861985472,0.121549636803874,0.169975786924939
urn:cts:perslit:sanaee.divans:ghgh.17,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.977235772357724,0.0016260162601626
urn:cts:perslit:sanaee.divans:ghgh.180,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.0625766871165644,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.369325153374233,0.553374233128834,0.00122699386503067
urn:cts:perslit:sanaee.divans:ghgh.181,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.770629370629371,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.211188811188811,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:sanaee.divans:ghgh.182,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.423474178403756,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.235680751173709,0.000938967136150235,0.000938967136150235,0.329577464788732,0.000938967136150235
urn:cts:perslit:sanaee.divans:ghgh.183,0.00122699386503067,0.00122699386503067,0.492024539877301,0.0625766871165644,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.430674846625767,0.00122699386503067
urn:cts:perslit:sanaee.divans:ghgh.184,0.000732600732600733,0.000732600732600733,0.33040293040293,0.000732600732600733,0.367032967032967,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.0373626373626374,0.000732600732600733,0.147252747252747,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.110622710622711
