identifier,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30,topic31,topic32,topic33,topic34,topic35,topic36
1,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.390180878552972,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.390180878552972,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.131782945736434
2,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.848101265822785,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042
3,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.893175074183976,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451
4,5.86957797734343e-05,0.0792979984739097,5.86957797734343e-05,0.0235370076891471,5.86957797734343e-05,5.86957797734343e-05,0.0939719434172683,5.86957797734343e-05,5.86957797734343e-05,5.86957797734343e-05,0.120385044315314,5.86957797734343e-05,5.86957797734343e-05,5.86957797734343e-05,0.0939719434172683,0.0528848975758643,5.86957797734343e-05,5.86957797734343e-05,5.86957797734343e-05,5.86957797734343e-05,5.86957797734343e-05,5.86957797734343e-05,5.86957797734343e-05,0.00886306274578858,5.86957797734343e-05,0.0470153195985209,5.86957797734343e-05,5.86957797734343e-05,5.86957797734343e-05,5.86957797734343e-05,0.0792979984739097,0.09690673240594,5.86957797734343e-05,0.0998415213946117,0.0470153195985209,0.0734284204965663,0.0822327874625814
