identifier,king_war_lacedaemonians_allies_athenians_son_country,athenians_city_arms_temple_death_commons_day,hundred_infantry_heavy_ships_thousand_son_athenians,wall_athenians_town_city_sea_place_army,athenians_lacedaemonians_treaty_allies_lacedaemon_alliance_athens,sicily_war_syracusans_allies_athenians_syracuse_country,athenians_enemy_syracusans_ships_battle_army_men,war_men_good_city_present_power_country,ships_fleet_athenians_sailed_sea_peloponnesians_put,athenians_alcibiades_tissaphernes_son_envoys_lacedaemonians_government,enemy_sea_athenians_force_war_land_numbers,country_athenians_allies_territory_lacedaemonians_town_city
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.27.2,0.419969512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.572408536585366
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.28.1,0.713523131672598,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.268683274021352,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.29.1,0.720323741007194,0.135791366906475,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.045863309352518,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.0908273381294964,0.000899280575539568
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.29.2,0.591863517060367,0.00131233595800525,0.00131233595800525,0.13254593175853,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.263779527559055,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.29.3,0.509250693802035,0.139222941720629,0.0235892691951896,0.0467160037002775,0.0467160037002775,0.000462534690101758,0.000462534690101758,0.231729879740981,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.29.4,0.802491103202847,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.179715302491103,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.29.5,0.330508474576271,0.000941619585687382,0.189265536723164,0.000941619585687382,0.424670433145009,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.0480225988700565,0.000941619585687382,0.000941619585687382,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.29.6,0.783203125,0.001953125,0.197265625,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.29.7,0.98202614379085,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.30.1,0.000899280575539568,0.000899280575539568,0.450539568345324,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.540467625899281
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.30.2,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.198162729658793,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.788713910761155
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.31.1,0.199074074074074,0.000661375661375661,0.794312169312169,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.31.2,0.000601684717208183,0.000601684717208183,0.602286401925391,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.27135980746089,0.120938628158845
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.31.3,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.099609375,0.001953125,0.001953125,0.001953125,0.880859375
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.32.1,0.180755395683453,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.540467625899281,0.000899280575539568,0.000899280575539568,0.27068345323741
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.33.1,0.000708215297450425,0.000708215297450425,0.815155807365439,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.177762039660057
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.33.2,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.165032679738562,0.818627450980392
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.33.3,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.49384236453202,0.00123152709359606,0.00123152709359606,0.49384236453202
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.1,0.624555160142349,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.357651245551601,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.2,0.00216450216450216,0.75974025974026,0.00216450216450216,0.00216450216450216,0.218614718614719,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.3,0.099609375,0.392578125,0.001953125,0.001953125,0.001953125,0.001953125,0.490234375,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.4,0.00320512820512821,0.96474358974359,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.5,0.055921052631579,0.823464912280702,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.110745614035088,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.6,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.980427046263345,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.7,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.279005524861878,0.00276243093922652,0.00276243093922652,0.693370165745856,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.8,0.00140449438202247,0.0716292134831461,0.00140449438202247,0.0716292134831461,0.00140449438202247,0.00140449438202247,0.0716292134831461,0.0716292134831461,0.00140449438202247,0.703651685393258,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.35.1,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.185476410730805,0.439870490286771,0.000462534690101758,0.370490286771508,0.000462534690101758,0.000462534690101758
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.35.2,0.000708215297450425,0.0715297450424929,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.921388101983003,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.35.3,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.543290043290043,0.00216450216450216,0.435064935064935,0.00216450216450216,0.00216450216450216
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.36.1,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.98723897911833,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.36.2,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.984550561797753,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.36.3,0.0770392749244713,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.454682779456193,0.00151057401812689,0.454682779456193,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.36.4,0.107948442534909,0.000537056928034372,0.000537056928034372,0.0542427497314715,0.027389903329753,0.000537056928034372,0.000537056928034372,0.806122448979592,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.37.1,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.160691421254802,0.000640204865556978,0.0326504481434059,0.000640204865556978,0.80089628681178,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.37.2,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.863300492610838,0.00123152709359606,0.124384236453202,0.00123152709359606,0.00123152709359606
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.37.3,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.987938596491228,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.38.1,0.117169373549884,0.117169373549884,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.581206496519722,0.0591647331786543,0.0591647331786543,0.00116009280742459,0.0591647331786543
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.38.2,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.099609375,0.783203125,0.001953125,0.001953125,0.001953125,0.099609375
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.39.1,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.000601684717208183,0.662454873646209,0.000601684717208183,0.000601684717208183,0.331528279181709,0.000601684717208183
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.39.2,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.407192575406032,0.00116009280742459,0.00116009280742459,0.523201856148492,0.0591647331786543,0.00116009280742459,0.00116009280742459,0.00116009280742459
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.39.3,0.000792393026941363,0.000792393026941363,0.119651347068146,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.23851030110935,0.634706814580032,0.000792393026941363
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.39.4,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.823464912280702,0.00109649122807018,0.00109649122807018,0.165570175438597,0.00109649122807018
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.40.1,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.0833333333333333,0.00163398692810458,0.818627450980392,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.0833333333333333
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.40.2,0.0715297450424929,0.000708215297450425,0.000708215297450425,0.0361189801699717,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.85056657223796,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.0361189801699717
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.40.3,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.743399339933993,0.000825082508250825,0.000825082508250825,0.248349834983498,0.000825082508250825
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.40.4,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.914325842696629,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.0716292134831461
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.40.5,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.279005524861878,0.00276243093922652,0.00276243093922652,0.693370165745856,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.41.1,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.454682779456193,0.00151057401812689,0.00151057401812689,0.530211480362538,0.00151057401812689
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.41.2,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.980427046263345,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.41.3,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.0770392749244713,0.00151057401812689,0.90785498489426,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.41.4,0.000792393026941363,0.317749603803487,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.159270998415214,0.515847860538827,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.41.5,0.294921875,0.294921875,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.294921875,0.001953125,0.001953125,0.099609375,0.001953125
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.42.1,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.788713910761155,0.00131233595800525,0.198162729658793,0.00131233595800525,0.00131233595800525
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.42.2,0.000825082508250825,0.124587458745875,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.165841584158416,0.372112211221122,0.000825082508250825,0.124587458745875,0.207095709570957,0.000825082508250825
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.42.3,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.900326797385621,0.00163398692810458,0.00163398692810458,0.0833333333333333,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.42.4,0.00039032006245121,0.0979703356752537,0.00039032006245121,0.0199063231850117,0.00039032006245121,0.00039032006245121,0.00039032006245121,0.878610460577674,0.00039032006245121,0.00039032006245121,0.00039032006245121,0.00039032006245121
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.43.1,0.000355618776671408,0.0714793741109531,0.0359174964438122,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.889402560455192,0.000355618776671408,0.000355618776671408,0.000355618776671408,0.000355618776671408
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.43.2,0.00116009280742459,0.465197215777262,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.523201856148492,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.43.3,0.00216450216450216,0.75974025974026,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.11038961038961,0.00216450216450216,0.00216450216450216,0.11038961038961,0.00216450216450216
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.43.4,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.969613259668508,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.43.5,0.00177935943060498,0.268683274021352,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.713523131672598,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.43.6,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.976190476190476,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.44.1,0.00131233595800525,0.263779527559055,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.723097112860892,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.44.2,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.268683274021352,0.713523131672598,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.44.3,0.000988142292490119,0.149209486166008,0.0503952569169961,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.791501976284585,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.44.4,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.91994750656168,0.0669291338582677,0.00131233595800525,0.00131233595800525,0.00131233595800525
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.45.1,0.000899280575539568,0.180755395683453,0.000899280575539568,0.045863309352518,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.765287769784173,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.45.2,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.0669291338582677,0.00131233595800525,0.198162729658793,0.13254593175853,0.591863517060367,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.46.1,0.00058411214953271,0.175817757009346,0.00058411214953271,0.117406542056075,0.00058411214953271,0.0297897196261682,0.00058411214953271,0.67231308411215,0.00058411214953271,0.00058411214953271,0.00058411214953271,0.00058411214953271
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.46.2,0.00471698113207547,0.476415094339623,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.240566037735849,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.240566037735849
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.47.1,0.96474358974359,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.47.2,0.713815789473684,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.275219298245614
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.47.3,0.801724137931035,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.185960591133005,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.47.4,0.000941619585687382,0.0951035781544256,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.565913370998117,0.000941619585687382,0.0480225988700565,0.283427495291902,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.48.1,0.487864077669903,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.487864077669903
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.48.2,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.32843137254902,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.655228758169935,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.48.3,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.110745614035088,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.878289473684211,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.49.1,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.417127071823204,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.55524861878453,0.00276243093922652
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.49.2,0.00140449438202247,0.422752808988764,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.563202247191011,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.49.3,0.165032679738562,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.0833333333333333,0.165032679738562,0.00163398692810458,0.00163398692810458,0.573529411764706,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.49.4,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.94811320754717,0.00471698113207547
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.49.5,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.801724137931035,0.185960591133005,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.49.6,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.0715297450424929,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.319405099150142,0.000708215297450425,0.000708215297450425,0.28399433427762,0.319405099150142
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.49.7,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.490234375,0.490234375,0.001953125,0.001953125,0.001953125,0.001953125
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.49.8,0.00163398692810458,0.491830065359477,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.0833333333333333,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.165032679738562,0.246732026143791
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.50.1,0.000941619585687382,0.283427495291902,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.707156308851224,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.50.2,0.00276243093922652,0.140883977900553,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.55524861878453,0.279005524861878,0.00276243093922652
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.51.1,0.410130718954248,0.0833333333333333,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.491830065359477,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.51.2,0.00242718446601942,0.12378640776699,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.851941747572815,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.51.3,0.00216450216450216,0.00216450216450216,0.11038961038961,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.543290043290043,0.00216450216450216,0.00216450216450216,0.326839826839827,0.00216450216450216
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.51.4,0.000941619585687382,0.612994350282486,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.0480225988700565,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.330508474576271,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.51.5,0.000825082508250825,0.61963696369637,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.0420792079207921,0.000825082508250825,0.000825082508250825,0.330858085808581,0.000825082508250825
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.51.6,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.236346516007533,0.754237288135593,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.52.1,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.958015267175573,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.52.2,0.00109649122807018,0.658991228070176,0.00109649122807018,0.110745614035088,0.00109649122807018,0.165570175438597,0.055921052631579,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018,0.00109649122807018
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.52.3,0.00163398692810458,0.573529411764706,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.246732026143791,0.00163398692810458,0.00163398692810458,0.165032679738562,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.52.4,0.00116009280742459,0.523201856148492,0.00116009280742459,0.349187935034803,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.117169373549884,0.00116009280742459,0.00116009280742459
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.53.1,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.117169373549884,0.117169373549884,0.00116009280742459,0.523201856148492,0.00116009280742459,0.00116009280742459,0.233178654292343,0.00116009280742459
